tweet_id,agreement,num_labels,label,tweet_id,user_name,user_id,in_reply_to,retweet,friends,followers,status,verified,tweet,protected
563776300612345856,1.0,3,0,5.82e+17,mccashie,254805173.0,MackayIM,0,1406,863,2394,0,“@MackayIM: This is awesome! If Anti-Vaccine Parents Rode The Magic School Bus http://t.co/bVKZ8p5hsx via @CollegeHumor”       ,0
563777109449920512,1.0,3,1,4.67e+17,tinabaylocq,49663325.0,mandystadt,0,927,328,18371,0,“@mandystadt: Why isn't #cancer trending? They cured fucking cancer.” #measles       ,0
563779565705633793,1.0,3,0,1.46e+17,HeadRush_Ent,56307886.0,None,0,549,432,11133,0,“@ManhattanCa: Bad bitches never want to pay for shit” #truth they think they got immunity... lol       ,0
563779567056220161,1.0,3,0,4.72e+17,DrKhare911,16736796.0,MarketWatch,0,717,988,400,0,“@MarketWatch: measles cases in the US reached a 20-year high  288 cases reported in 2014. http://t.co/mKHPapf9st” yikes. Please vaccinate!      ,0
563779874234830848,0.6666666666666666,3,0,5.26e+17,MattBochneak,1618842145.0,markleggett,0,251,1849,3233,0,“@markleggett: Feeling strange  Mr. Bond? That's because I laced your martini with a measles vaccine. You're autistic now.”      ,0
563782626490597377,1.0,3,0,4.51e+17,Mike_Flys,19553709.0,MarkRWheeler2,1,6033,6541,33464,0,“@MarkRWheeler2: If attacking someone with measles - this is great camouflage... ;-) http://t.co/zp8jFkMqGn” check it out @WriteRunReadFly       ,0
563783695262564352,1.0,3,0,4.83e+17,Joe_Ha,100082922.0,marmolheater,0,239,866,18633,0,“@marmolheater: please vaccinate me for the ebola virus please thanks.” You stupid dummy; that's what makes the disease stronger! #zpack       ,0
563785817907159042,0.6666666666666666,3,1,5.8e+17,john19071969,34990384.0,MaryMacCarthy,0,1353,3299,69126,0,“@MaryMacCarthy: Measles Replace Ebola As Health Threat: West Africa: http://t.co/WP1oiBoxu3” some antivaxers don't think measles dangerous       ,0
563786613612756992,0.6666666666666666,3,1,5.53e+17,Gelicamariaa,1641709862.0,MassDeception1,0,2193,712,26022,0,“@MassDeception1: The Vaccinated Brain http://t.co/dpC1lkscXA http://t.co/laHPToyGLw” this is why i dont wana bring kids into this world       ,0
563787044649205760,1.0,3,0,3.78e+17,mccoy_krystal,1526911843.0,MattMira,0,484,1136,5402,0,“@MattMira: Thanks Jenny McCarthy! http://t.co/QN9zrEJGq7” this is horrible  and terrifying for new mothers      ,0
563787507246981121,0.6666666666666666,3,1,4e+17,meggienina,36242052.0,mcaulc1,0,81,314,2942,0,“@mcaulc1: Got my flu vaccine today  hopefully I don't start developing autism” I'll keep my fingers crossed for you.      ,0
563787511499997185,1.0,3,0,5.86e+17,Communist_Dog,39504336.0,mcspocky,0,1449,1955,72650,0,“@mcspocky: RT @TheDailyEdge: My mom supports Rand Paul and now I have measles. #CantStandRand #UniteBlue http://t.co/g8o1Ym0HMy”@cspanwj       ,0
563787578361397248,1.0,3,1,4.6e+17,samdlugokecki,14179846.0,mdsdaily,0,296,342,14448,0,“@mdsdaily: Cancer Vaccine Successfully Prevents Tumor Growth By Targeting Blood Vessels http://t.co/P8IGBRf5fG #health”       ,0
563789518063431680,1.0,3,0,4.28e+17,pdgraham30,423510790.0,crappyfactz,0,742,1336,98712,0,“@medaShitFacts: On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.”  study for clinical psych midterm  and O. Chem. homework.    ,0
563790034307125248,1.0,3,0,5.66e+17,Djmcafee4Dotti,2988817771.0,Mediaite,0,688,2273,20400,0,“@Mediaite: Unvaccinated Person Exposes Thousands of Commuters to Measles http://t.co/ncCrTbaOjk http://t.co/wO3aQg7y15” dang       ,0
561280021436715009,1.0,3,0,1.44e+17,LauraShezBar,376402312.0,None,0,3143,2394,80552,0,“@medlineplus: Vaccinating older childen..helps shield babies from the disease  study finds http://t.co/Ge9UWpWa” & the immunosuppressed MT      ,0
561280347589992449,1.0,3,0,5.19e+17,ktranda8,393542175.0,MedscapePeds,0,1290,2689,8684,0,“@MedscapePeds: Measles Outbreak in an Unvaccinated Family http://t.co/iz1jjRY2gV” this is how it starts...       ,0
561280786205540353,0.6666666666666666,3,1,3.52e+17,Dan_Glorious,446070869.0,Meek_Pose33,0,712,513,129246,0,“@Meek_Pose33: Diplomatic Immunity tho RT @WooCrockett: Who had the best double album?” &lt;&lt;&lt; life after death       ,0
561280891658719232,0.6666666666666666,3,0,4.45e+17,ZachEClark,26607638.0,MelanieHunterTV,0,2168,346,109773,0,“@Melanie_Huonker: Kristin Cavallari Didn't Vaccinate Son Camden  Fears Autism http://t.co/PZkblJlE27 via @usweekly” I fear for her son.      ,0
561281850149064704,1.0,3,0,2.68e+17,yeastfreegirl,244659133.0,None,0,19,26,1562,0,"“@mercola: HPV #Vaccine May Trigger Cerebral Vasculitis-Like Symptoms http://t.co/G7eblj83” Very scary. No vaccines for my kids. #nothanks   #vaccineswork. Let's protect all our kids.""     ",0
561283923842703360,0.6666666666666666,3,1,4.7e+17,witchified,361929897.0,MindBlowing,1,946,757,71390,0,“@MindBlowing: The doctor who claimed there was a link between vaccination's and autism got his doctoral license revoked.” @punkmunkie2011       ,0
561287705946882048,0.6666666666666666,3,1,5.04e+17,jjpnurse,149348130.0,None,0,1729,1222,826,0,“@mirandaadcock: Join the national twitter conversation and learn about the CDC Vaccine coverup. #CDCwhistleblower       ,0
561287991360888832,1.0,3,1,4.36e+17,atheistsanta,16114831.0,mistersterling,0,75,560,4983,0,"“@mistersterling: This is a great read and thoroughly answers the question: ""How do vaccines cause Autism?"" http://t.co/rJzFc08Cch”       ",0
561288166645047296,1.0,3,0,5.62e+17,Marsdude5150,240218892.0,None,0,2360,3569,36964,0,“@MKKING808: @Marsdude5150 Yeah dude i just recovered from mines to. It sux man”This Measles crap is really wild hope it doesn't spread.       ,0
561288506715430912,1.0,3,0,9.7e+16,EdJoyce,73452506.0,None,0,14737,7487,101634,0,“@MktplaceRadio: Economic growth stalls  with few hopeful signs: http://t.co/2znD8cZ #debttalk #debt #mmr #debtceiling      ,0
561289169277054976,1.0,3,1,3.83e+17,toybaby18,195463269.0,mnt,0,271,467,6070,0,“@mnt_healthnews: H1N1 flu: pregnant women can safely take vaccine http://t.co/8jiD5b2nOJ #healthnews”       ,0
561291220610478081,1.0,3,0,3.54e+17,MogulMediaStaff,293035231.0,MogulSneakers,1,23194,16233,34931,0,“@mogulmediaLLC: #SINS #SINS #SINS #SINS coming soon Ladies &amp; Gentlemen #MMR @iamjennifair @ddotmage … http://t.co/Mw5uUrEFhx”       ,0
561292381807316992,1.0,3,1,3.67e+17,lisameador93,62435612.0,None,2,879,1026,2820,0,“@MomItForward: #Blogust is YOUR chance to help!Comment and a child gets a vaccine! http://t.co/LskuHfJ5rr @unfoundation” save a child  plz!      ,0
561292906560888834,1.0,3,1,5.21e+17,carmeezyyy,145877174.0,None,4,1232,933,188191,0,“@Monosyllabik: CDC Says Ebola Vaccine Only Works on White People http://t.co/go4DuncXqn” good fucking night son       ,0
561293129714655232,0.6666666666666666,3,1,5.71e+17,KaminskiMed,630713215.0,moorejh,3,5562,1696,34025,0,“@moorejh: Science subcommittee chairman doesn't vaccinate his kids http://t.co/HhBnLp0b7T #vaccinateyourkids” why am I not surprised?       ,0
561293271960285184,0.6666666666666666,3,1,3.87e+17,titoelvegano,30348805.0,GospelTrek,0,83,219,2883,0,“@MormonThoughts: The gospel does not give us immunity from death  but victory over it. #LDSConf #ElderMaynes”      ,0
561293548163584000,1.0,3,1,4.03e+17,angel_lina22,1499325883.0,EarnKnowledge,0,597,445,12167,0,“@MostSecretFacts: People who complain live longer. Releasing tension increases immunity and improves overall health.”       ,0
561293569915244546,0.6666666666666666,3,0,4.03e+17,dizzydes44,535831741.0,EarnKnowledge,0,63,40,2893,0,“@MostSecretFacts: People who complain live longer. Releasing tension increases immunity and improves overall health.” @an9ieutt c I knew it       ,0
561293927727116288,1.0,3,1,3.65e+17,BeccaStrauss121,385101893.0,EarnKnowledge,1,354,466,9705,0,“@MostSecretFacts: People who complain live longer. Releasing tension increases immunity and improves overall health.” @camilosalad HA       ,0
557007119640043520,0.6666666666666666,3,0,4.03e+17,tayyk11,630599614.0,EarnKnowledge,1,479,458,14303,0,“@MostSecretFacts: People who complain live longer. Releasing tension increases immunity and improves overall health.”that's why I complain       ,0
557007795984138240,1.0,3,1,5.62e+17,Dr_Dumbster,111220726.0,MotherJones,0,219,435,5372,0,"“@MotherJones: Dear parents of unvaccinated child who exposed my cancer-stricken daughter to the measles  thanks! http://t.co/LQsDpkJU62""      ",0
557007886790840320,1.0,3,1,5.71e+17,mccashie,254805173.0,MotherJones,0,1406,863,2394,0,“@MotherJones: GOP chair House science &amp; tech subcommittee says: I didn't vaccinate my kids http://t.co/NawzBKhbpV http://t.co/PqzJcZqLKW”       ,0
557011460409548802,1.0,3,0,5.75e+17,KurtRexCooper,81428340.0,MotherJones,0,1392,999,171794,0,“@MotherJones: Is your state trying to outlaw vaccine exemptions? http://t.co/xaELDU1bBX http://t.co/tzKEjb3aNW” I wish but AZ...       ,0
334800246452400128,0.6666666666666666,3,0,4.3e+17,plethoraofryan,558329851.0,MotherJones,0,268,995,14010,0,“@MotherJones: This dude probably didn’t get his kids vaccinated either http://t.co/z3U28h0snJ”#lol#y2k #nipples       ,0
586348624335998976,1.0,3,1,5.62e+17,Lokackle,30455686.0,MotherJones,0,285,894,5308,0,“@MotherJones: To the Parent of Measles http://t.co/DUqgIymNW0”#taken for granted when my kids were vaccinated all would be for sale of all!       ,0
586351605219471360,1.0,3,0,3.86e+17,jribas,15235581.0,MotherJones,0,3863,1693,14656,1,“@MotherJones: Vaccinate your children  you ignorant hippies http://t.co/AuaSv5q6WO” Yes      ,0
264358564695506944,0.3333333333333333,3,-1,5.65e+17,danaharv,26506500.0,MSNBC,1,1259,1913,1691,0,“@msnbc: .@SenWarren asks an expert 8X if vaccines are harmful. Each answer was the same: http://t.co/HNzGRbbGtY http://t.co/O8KJ2w1fKR”       ,0
599891340244058112,1.0,3,1,5.61e+17,colonialdude,205971284.0,None,1,7876,7847,244506,0,“@msnbc: Anti-vaccination parents are fueling a measles outbreak. Should you sue? http://t.co/Gh7nbARsQq”       ,0
744266935257337857,1.0,3,0,5.63e+17,M_Adams1,45235644.0,MSNBC,0,106,176,4189,0,"“@msnbc: Got measles? GOP Rep. Mo Brooks says ""illegal aliens"" may be to blame http://t.co/rLvym8w3b7 (Getty) http://t.co/RoW3zR9vgt” idiot       ",0
571579542323789824,1.0,3,0,4.7e+17,TristaMichelleV,604178868.0,JustFunnyworld,0,228,323,847,0,“@Must_known: People who complain live longer. Releasing tension increases immunity and improves overall health.”@CalebSandwhich       ,0
564676878842077185,1.0,3,1,5.63e+17,avilesclary,1284796747.0,sryimnate,0,406,197,59055,0,“@natharsis: parents needa get their kids vaccinated so they don't catch THESE HANDS”       ,0
564677538916495361,1.0,3,1,4.84e+17,NJMIKESELL,39740871.0,nationwidekids,0,266,1005,6755,0,“@nationwidekids: Yes  Childhood Vaccines Are Safe. http://t.co/3bRW7Q7PJ6”      ,0
564679613326966784,0.6666666666666666,3,0,5.71e+17,zikomodalitso,1109163781.0,nbcchicago,0,285,236,11043,0,“@nbcchicago: #BREAKING: Public health officials confirm a 15th measles case in Illinois http://t.co/c65I6unhcx” #immunize       ,0
497392641840263168,1.0,3,0,5.59e+17,dirtyandmean,2873485792.0,NBCLA,0,128,252,3148,0,“@NBCLA: California law makes it harder for parents to opt out of vaccinations for their children http://t.co/PUnwkuh1ND”The Anti A-Hole Law       ,0
497394486897803264,1.0,3,1,4.32e+17,KKitterson,2310718957.0,NBCLA,0,46,143,205,0,"“@NBCLA: For the first time in almost 4 years  someone in California has died from whooping cough -a 6-month-old baby"" #VACCINATE #savealife      ",0
274625106431602689,0.6666666666666666,3,1,5.05e+17,MGOERING2,1886560765.0,NBCNews,0,30,75,1252,0,“@NBCNews: Back to school without vaccines? Concern grows in states with exemptions http://t.co/AXn8DkINX5” Ignorant folk spreading illness.       ,0
311703939156418560,1.0,3,0,5.05e+17,Abenaa46,213945941.0,NBCNews,0,980,1809,36450,0,“@NBCNews: Back to school without vaccines? Concern grows in states with exemptions http://t.co/RZZsBzmuPs”chicken come home to roost.       ,0
725321254505340928,0.6666666666666666,3,0,5.68e+17,BalletMom247,20022598.0,NBCNews,0,143,907,5941,0,“@NBCNews: 'It could be a difficult year.' Measles count climbs to 141 http://t.co/xzlTiePCeX” &lt;-FOR GAWDS SAKE #getimmunized       ,0
114725332401135616,1.0,3,0,5.12e+17,The1LCheatwood,400373529.0,NBCNews,1,3124,2526,178737,0,“@NBCNews: U.N. stops Syria vaccine campaign after 15 children die http://t.co/XUjrR2xZ3l http://t.co/D6hSNarDTi”       ,0
615126075786407936,0.6666666666666666,3,0,5.56e+17,ettyd,39983401.0,NBCNewsHealth,0,970,3928,81127,0,“@NBCNewsHealth: Flu Vaccine Barely Working This Year  CDC Says http://t.co/XSFSrnyu7W”@OriDeVera #scary      ,0
586329037531906048,0.6666666666666666,3,0,5.65e+17,Twistedsister02,629514583.0,NBCNewsHealth,0,158,766,18823,0,“@NBCNewsHealth: 'Measles Parties' in California Prove False http://t.co/YPzxTT9YRT”@okla214       ,0
586330115434385409,1.0,3,1,4.09e+17,DenielleBalint,769803523.0,NBCPhiladelphia,0,92,230,313,0,“@NBCPhiladelphia: How safe is the meningitis vaccine that hasn't been approved in the U.S.? http://t.co/sfO3zOBKJ0” Scary  not far from us.      ,0
532005497491423232,1.0,3,1,3.73e+17,Sleezits,18886503.0,NBCPhiladelphia,0,202,1018,12433,0,“@NBCPhiladelphia: What's causing the measles outbreak? http://t.co/LgW4RRLJX0” assholes not vaccinating their kids  that's what.      ,0
596809472011440129,1.0,3,0,5.53e+17,Ro624,30573957.0,nbcsandiego,0,369,1259,20064,0,“@nbcsandiego: Details on measles cases linked to Disneyland and California Adventure http://t.co/NRpAOQGEgD”       ,0
596810264961355777,1.0,3,1,5.56e+17,sicrmike,372533393.0,NECN,0,157,456,13925,0,“@NECN: CDC: Flu vaccine barely working this year. http://t.co/1bAU6RECCw”. #igottheflu       ,0
596813355576270849,1.0,3,1,5.62e+17,BrianVanNote,28711657.0,NeilShahWSJ,0,122,383,738,0,"“@NeilShahWSJ: This is crazy. ""1 in 5 Millennials thinks vaccines cause autism."" http://t.co/XHue3hygFp - terrifying       ",0
185473248916541441,0.6666666666666666,3,0,4.45e+17,allfields,16323294.0,NeilSteinberg,1,2986,1958,8268,0,“@NeilSteinberg: Idiots. Cavallari: She and Cutler not vaccinating their kids http://t.co/7m3qRw7iMJ” Parasite is the word       ,0
185474582923317248,1.0,3,0,5.28e+17,DoctorPanama,22406619.0,NEJM,0,1870,4987,44396,0,“@NEJM: More measles cases reported in the U.S. in 2014 than during any year in the past two decades. http://t.co/aJ0Z2hze67” #AntiVaxxers       ,0
522003806520115200,0.6666666666666666,3,1,5.63e+17,wt9072,2248861878.0,NewDay,0,262,672,80437,0,“@NewDay: Politicians are weighing in on the #measles vaccine debate  but should they? http://t.co/y7x69aPC7N” Don't Encourage Them!      ,0
89162189079982081,0.6666666666666666,3,0,5.62e+17,Soozedevo,2165514466.0,NewDay,0,66,111,487,0,“@NewDay: The #measles outbreak is spreading &amp; has reignited the vaccine debate. Which side are you on? Its really a no brainer...vaccinate!       ,0
459782678859218944,1.0,3,0,4.42e+17,casuallygabi,68476727.0,NewsBreaker,0,133,99,6299,0,“@NewsBreaker: 9 children  7 adults test positive for measles in NYC outbreak http://t.co/Ye0toGxkBo http://t.co/yAyszWGOxv - @NBCNewYork”      ,0
459784196173488128,1.0,3,1,4.32e+17,RussianBerner,344266095.0,Newsday,0,650,1152,48206,0,“@Newsday: Mall shoppers in th NYC suburbs may have been exposed to measles  health officials say http://t.co/zgcUcUqlCG” perils of not vacc      ,0
459785561642110976,1.0,3,0,3.35e+17,ChantalMwiza,1422245426.0,NewTimesRwanda,0,884,1704,4446,0,“@NewTimesRwanda: Losing son to measles tips mother into a cause http://t.co/0VwKci1K1t” We have maids for everything!       ,0
459786338607181824,1.0,3,-1,4.46e+17,BDouglass53,15334406.0,NFIDvaccines,0,129,642,1920,0,“@nfidvaccines: #Vaccinating 4 million infants born in 2009 is estimated to save $69 billion in total societal costs” #JennyAsks       ,0
459786760881725440,1.0,3,0,5e+17,jpogue1,35203398.0,NFIDvaccines,2,6464,180,7373,0,“@NFIDvaccines: Beware: NYC hospitals don't make health workers get #vaccinated http://t.co/YyknLo7VK4 via @nypost” excellent article       ,0
459795152425332736,1.0,3,0,5.69e+17,CheriFidler,3003032683.0,NFIDvaccines,0,8,15,70,0,“@NFIDvaccines: The autism-vaccine myth via @PBS http://t.co/TQ1Ms7TRcp” compelling history of the science       ,0
684194269066825729,1.0,3,1,5.1e+17,zzanx,36907604.0,None,0,327,451,645,0,“@nicholebeattie Two schools in BH + S Monica have immunization rates in line with countries like Chad &amp; South Sudan http://t.co/RBBvzocIyy”       ,0
684199753857511424,0.6666666666666666,3,0,5.65e+17,akorengold,18342622.0,NickTimiraos,0,1522,2164,38337,0,“@NickTimiraos: U.S. measles cases rise 18.6% over past week http://t.co/U6kkxAIlV5 http://t.co/kBnvhqKQS1” great. Thanks #AntiVaxxer       ,0
562477664733126656,0.6666666666666666,3,0,5.64e+17,jenn_savedge,15199818.0,njfamilymag,0,5407,3448,11159,0,“@njfamilymag: BREAKING: Measles confirmed in Jersey City http://t.co/owyW8TKVWX” AACK! #VaccinateYourChildren       ,0
562478416415322114,1.0,3,0,3.82e+17,Gaines33C,509669968.0,NOIPlumber,0,146,202,18506,0,“@NOIPlumber: I grieved over the widespread deaths of those by the poisons intentionally placed in vaccines #Farrakhan #TheTime”       ,0
562478884986568705,1.0,3,1,5.61e+17,Christinebaker6,363132786.0,NonProfitNews24,0,637,933,3618,0,“@NonProfitNews24: Why you should care about the measles outbreak–even if you're vaccinated - Fortune http://t.co/cf2uLPfbGA” #untj4460       ,0
562479200356286464,1.0,3,1,5.1e+17,AmidonChris,1151483376.0,NPRHealth,0,1255,973,16697,0,“@NPRHealth: Get The Measles  Get Ready To Be Out For Two Weeks http://t.co/27UPURLATH” #Duh 000 miles away.     ,0
562479551507210241,0.6666666666666666,3,1,4.87e+17,AmidonChris,1151483376.0,NPRHealth,0,1255,973,16697,0,“@NPRHealth: HPV Vaccine Doesn't Raise Risk Of Blood Clots  Study Finds http://t.co/CN8LNmIX2a” AND prevents CANCERS!      ,0
562479966881734656,1.0,3,1,4.68e+17,AmidonChris,1151483376.0,NPRHealth,1,1255,973,16698,0,“@NPRHealth: Measles And Mumps Make A Comeback http://t.co/jnPb5VpvA1” Vaccines work-unvaccinated kids are at risk of illness &amp; even death.       ,0
562480015107833857,1.0,3,-1,5.64e+17,CEannello,1875882782.0,NPRHealth,0,441,353,3716,0,“@NPRHealth: Measles Vaccination Rates: Tanzania Does Better Than U.S. http://t.co/42Y4G4ouQk” @IAmBiotech       ,0
562480049832873984,0.6666666666666666,3,1,5.64e+17,AmidonChris,1151483376.0,NPRHealth,0,1255,973,16698,0,“@NPRHealth: Measles Vaccination Rates: Tanzania Does Better Than U.S. http://t.co/agUhTJnFzz” &amp; Rwanda far better HPV vax rates. Shameful.       ,0
562480922843697152,0.6666666666666666,3,0,5.52e+17,AmidonChris,1151483376.0,NPRHealth,0,1255,973,16697,0,“@NPRHealth: Paralympic Champion Makes The Case For Meningitis Vaccine http://t.co/Bu4WarhGg6” Amazing use of PR for good-will save lives       ,0
562480947837161473,1.0,3,1,5.61e+17,bateag,236114139.0,NPRHealth,0,582,2788,6610,0,“@NPRHealth: Rise In Measles Cases 'Wake-Up Call' For U.S. http://t.co/bRmYH21Oac”// vaccinate your children. It's the 21st century  people.      ,0
562481034302746624,0.6666666666666666,3,0,5.28e+17,AmidonChris,1151483376.0,NPRHealth,1,1255,973,16698,0,“@NPRHealth: Scientists Implicate More Than 100 Genes in Causing Autism http://t.co/7ZGrAr2ozJ” GENES  Not vaccines.      ,0
562481058009350144,1.0,3,1,3.58e+17,temanue,514563965.0,NPR,0,525,1371,9190,0,“@nprnews: HPV Vaccination Might Help Reduce Risk Of Throat Cancers http://t.co/EbtkiDvoTi”..Michael Douglas vindicated!! @nevasue       ,0
562481071896690688,1.0,3,1,3.58e+17,PattyMayonaze,88831982.0,NPR,0,592,447,6088,0,“@nprnews: HPV Vaccination Might Help Reduce Risk Of Throat Cancers http://t.co/IbDJTBV1wy” #MichaelDouglas #TooSoon?       ,0
562481106960674817,1.0,3,1,4.96e+17,chgotoaz,1327949179.0,NPR,0,144,98,9459,0,“@nprnews: Story here: http://t.co/Q5j0cmmTr4: Pakistan is the only place where polio is expanding- &amp; vaccinators' lives are at risk” oh no!       ,0
562481307989450752,1.0,3,1,3.74e+17,AriAshaCastalia,56563888.0,NPR,0,119,249,970,0,“@nprnews: Texas Megachurch At Center Of Measles Outbreak http://t.co/wEtAofQYJ0” Herd immunity  people!      ,0
562481826204114944,1.0,3,1,4.57e+17,caseybc4444,401469852.0,NPR,0,110,240,593,0,“@nprnews: Why Mumps And Measles Can Spread Even When We're Vaccinated http://t.co/V7xF2TNa3r” Vaccinate and protect your kiddos!       ,0
562482681770827776,1.0,3,-1,4.53e+17,KennaSaadeh,43606157.0,nycgov,0,200,598,1760,0,“@nycgov: What is #measles  and how can it be prevented? @nycHealthy” here's an idea..get immunized.      ,0
562483377748447234,0.6666666666666666,3,1,5.62e+17,BalletMom247,20022598.0,nytimes,0,143,907,5941,0,“@nytimes: Anti-vaccine parents have largely defended their choices in the face of the measles outbreak http://t.co/PdEBNXrEL6” #nodefense       ,0
562483665960058880,1.0,3,1,5.61e+17,MarkLakshmanan,497196282.0,nytimes,0,2208,1376,23488,0,“@nytimes: As measles spreads  so does anxiety http://t.co/qk7aKe1TnC http://t.co/xbBZfsuQV5”      ,0
562483815369543680,1.0,3,1,5.67e+17,SoyKariBaby,998010642.0,nytimes,0,69,274,752,0,“@nytimes: Attack on Polio Vaccination Team in Pakistan Leaves One Dead http://t.co/BZIXM2rdcF” Are you kidding me?!?!? I'm outraged.       ,0
562483972018421761,1.0,3,1,4.47e+17,Emma_Collum84,2400717877.0,nytimes,0,219,289,366,0,“@nytimes: Ex-Christie Aides Seek Immunity in Deal for Bridge Scandal Documents http://t.co/CVBHqTY598” #dontgodownwiththeship       ,0
562484263237320707,1.0,3,-1,4.83e+17,David9683,81682966.0,nytimes,0,250,169,8452,0,“@nytimes: Measles has re-emerged as a public health issue because many people choose to remain unvaccinated http://t.co/wUFxBGTGgd” #fail       ,0
562485381103239168,1.0,3,1,1.07e+17,Aly_Pax,21273592.0,None,0,86,0,683,0,“@nytimes: Vaccine Cleared Again as Autism Culprit http://t.co/nvbqK0q” what will it take for parents to start believing?       ,0
562486067857600513,1.0,3,1,5.64e+17,RileyDispatch,336196057.0,nytimes,0,799,308,7802,0,“@nytimes: What you need to know about #measles http://t.co/jtJzeMovwU”...a good recap. Thanks #NYTtimes       ,0
562487251389521923,1.0,3,0,5.63e+17,mccashie,254805173.0,nytimes,0,1407,864,2394,0,“@nytimes: Where measles cases are reported and how the current outbreak compares http://t.co/OUlWHKoFOq http://t.co/M6X5h9CqDv” #Vaccinate       ,0
562487479425437696,1.0,3,0,5.62e+17,JohnCChatham,434634806.0,NYTNational,0,563,719,17298,0,“@NYTNational: Measles Proves Delicate Issue to G.O.P. Field http://t.co/T5L2U04X6Y” But WHY? #vaccinessavelives #vaccineswork       ,0
562488719110725632,0.6666666666666666,3,0,4.02e+17,TommyAtomic72,605283048.0,oddestfacts,0,64,246,3399,0,“@oddestfacts: People who complain live longer. Releasing tension increases immunity and improves overall health..” I complain 4 my health       ,0
562488899188969473,0.6666666666666666,3,1,4.1e+17,laurencarleton1,624925611.0,oddestfacts,0,1411,422,95889,0,“@oddestfacts: People who complain live longer. Releasing tension increases immunity and improves overall health.” I'm gonna live forever       ,0
562489032622354432,1.0,3,0,3.8e+17,ginaransford,18268672.0,ONECampaign,0,70,191,1909,0,“@ONECampaign: 55 million: The # of deaths avoided thanks to immunizations #Factivist #UNGAWeek #VaccinesWork http://t.co/UOUaING9eM” FACT       ,0
562489037710032896,0.6666666666666666,3,0,5.76e+17,RobinaElaine,1960939748.0,Oregonian,0,67,379,845,0,“@Oregonian: Bill that would require more childhood vaccinations dies http://t.co/QWzSOFZggl http://t.co/cIgvbuHha7”. Too bad       ,0
562489137236676610,1.0,3,1,4.96e+17,sheheldon_,2263859300.0,Osi_Suave,1,208,227,6747,0,“@Osi_Suave: 627 Africans die of Ebola  the world says there is no cure. 2 Americans fall ill of the same disease      ,0
562489597360238592,1.0,3,0,5.61e+17,kcostigan424,24031832.0,OutFrontCNN,1,115,670,383,0,"“@OutFrontCNN: CDC: Measles spreads to 14 states. Deadly virus blamed on anti-vaccine movement http://t.co/gne5nxVj69"" SO irresponsible.       ",0
562490412443500544,1.0,3,1,3.26e+17,renaissancesun,22282208.0,owltrainer,0,161,646,4630,0,“@owltrainer: Comic that explains history behind MMR vac. news. http://t.co/qjlXuvcKJ5” The pic of McCarthy kind of pissed me off  but...      ,0
562490786265055232,1.0,3,1,5.04e+17,john19071969,34990384.0,P01YN0NYM0U55,0,1353,3299,69125,0,“@P01YN0NYM0U55: #0p6d @shulermama . #Monsanto #CDCfraud #Vaccines #Autism” conspiracy loon       ,0
562491255590887424,0.6666666666666666,3,0,5.59e+17,HaighJL,260051769.0,paulapoundstone,0,215,661,12855,0,“@paulapoundstone: The worst thing about getting measles at Disneyland is how long you have to wait in line to do it.”       ,0
562491480489861120,1.0,3,1,4.47e+17,megaan10,31630455.0,people,0,167,550,28807,0,"“@peoplemag: Kristin Cavallari defends anti-vaccine stance  ""We feel like we're making the best decision for our kids""” but you're NOT!!!!      ",0
761907963049107456,1.0,3,0,4.57e+17,Aviva_Scarlet,29091705.0,PerezHilton,0,49,155,237,0,“@PerezHilton: California Measles Cases Reach 56  Dept. of Public Health Officials Say http://t.co/TLH4R7NIKj” whack.      ,0
437309791157764096,1.0,3,0,4.57e+17,MonicaRose1989,49068960.0,PerezHilton,0,6140,1282,115889,0,“@PerezHilton: Measles outbreaks in Canada outsize U.S. http://t.co/arEO4ezcwE” omfg   CDC study says http://wapo.st/ornP6s     ,0
592766746173566980,0.6666666666666666,3,-1,5.65e+17,MarkLakshmanan,497196282.0,pharmalive,0,2208,1376,23489,0,“@pharmalive: Lawmakers Want Tougher Vaccine Exemptions Amid Measles Outbreak (Reuters) http://t.co/VMtBX0vOWm” good thinking!       ,0
586609319338049538,0.6666666666666666,3,0,5.57e+17,AffinityBioP,2916212686.0,PharmaTimes,0,533,1116,5883,0,“@PharmaTimes: J&amp;J Ebola consortia gets 100m euros to accelerate vaccine http://t.co/yTZIYa9GKc #pharma #health”       ,0
517676777100300288,0.6666666666666666,3,1,5.69e+17,melanaries,36189934.0,Philippians4u13,2,230,546,8677,0,“@Philipians_413: Why are they scaring US about Measles? #CDCwhistleblower #unacceptablelosses http://t.co/8uHp5eQ0fP       ,0
597740827671187456,0.6666666666666666,3,0,5.61e+17,colonialdude,205971284.0,None,0,7876,7847,244506,0,“@PIX11News: College student diagnosed with measles traveled through Penn Station: officials. http://t.co/2JSFC80lMw”       ,0
597747516822552576,0.6666666666666666,3,0,4.61e+17,dj_quicksilver,18947267.0,PJames01,0,1179,969,25092,0,“@PJames01: Measles case confirmed in Coshocton County; two more suspected http://t.co/iUbRgxtJWv via @coshtribune” @StevenCrowtown       ,0
702940701261066241,0.6666666666666666,3,1,5.71e+16,MiniatureBuddha,21440140.0,None,0,89,134,3504,0,“@Poliovirus: @MiniatureBuddha Polio vaccine. It kept me from infecting and/or killing millions. #pathogenposse”. //I still vote yoga pants.       ,0
