tweet,label
"@RealWayneRoot No one cares what you do for Christmas it is your house and your life. But you have no right to be reckless with your health and go around town  Endangering others.. Even the vaccine maker says to be careful idiot
https://t.co/DjLRP9lwav",Neutral
"PM Narendra Modi to embark on a 3 city visit today to review covid-19 vaccine development
https://t.co/3BVtqtLdeI

via NaMo App https://t.co/Eb4qfWZyIU",Neutral
"""Both #Moderna and #BioNTech – which had been founded by a #Turkish born entrepreneur called Ugur Sahin,...  In 2017, Moderna began developing a potential Zika virus #vaccine, while in 2018 BioNTech entered into a partnership with #Pfizer to develop #mRNA vaccines for influenza"" https://t.co/RYmmtrTisk",Neutral
"I’m willing to bet a lot of my own money the Philippines WON’T give a free COVID-19 vaccine to its people. Come back at me 🤣🤣🤣🤣 please, i dare anyone 🤣🤣 https://t.co/RFDHwimwJu",Neutral
"Isn't the vaccine 
a mild case 
of the virus? https://t.co/EVnTWTfQuR",Neutral
"60 years after Coronation Street's first ever episode was shown, and 40 years after John Lennon took his final breath, another historic event takes place on December 8 - the first administration of a #COVID19 vaccine.",Neutral
How safe will coronavirus vaccines be? https://t.co/l7j3Qe86WH,Neutral
"Amid history of mistreatment, doctors struggle to sell Black Americans on coronavirus vaccine https://t.co/t5xv22QNLv",Neutral
Business Insider - Photos show what it looks like in the UK as citizens receive the first doses of the new COVID-19 vaccine https://t.co/9Q8PxOO63N https://t.co/dhKXfzFSYy,Neutral
"MORE: UK gov't, social media networks agree measures to tackle COVID-19 vaccine disinformation

#SputnikUpdates https://t.co/44dlPgxaE8",Neutral
Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/FPzpWOkOaS,Neutral
#RT @JacobTh85649736: The latest The Coronavirus AND CoVID Daily! https://t.co/d232CZoCVG Thanks to @JeffWiegner @funtoretire #coronavirus #vaccine,Neutral
"If proven safe, a leading Covid-19 #vaccine candidate, developed by #Pfizer and BioNTech, could begin distribution by end of the year https://t.co/DF1p4I7Cla",Neutral
(AP News) Pfizer says early data signals COVID-19 vaccine is effective https://t.co/3abE0whZrQ #Business #DiseaseOutbreaks #DiseasesAndConditions #GeneralNews #Health #HealthCareIndustry #Immunizations,Neutral
The company said that the analysis found that the vaccine was more than 90 percent effective in preventing the disease among trial volunteers who had no evidence of prior coronavirus infection.,Neutral
Johnson welcomed reports of a coronavirus vaccine https://t.co/ByHur7bnI6,Neutral
"A coronavirus expert has claimed a vaccine 'will not end the pandemic'
https://t.co/98I7VQHiYo",Neutral
"UK Govt Orders Health Service To Be Ready For Covid Vaccine By Next Month 

#coronavirus #COVID19 #UKCovidVaccine #Pfizer #Pfizervaccine #COVAX #AstraZeneca #moderna #vaccine

https://t.co/Aak4dMPoFH",Neutral
"Italy will receive an initial 3.4 mln shots of the Pfizer coronavirus vaccine,probably in January,a government source told Reuters on Tuesday.
The country will be allocated some 13.6% of the first 200 million doses made available to Europe, the source said.https://t.co/LftlQ1WYmn https://t.co/ueeH407K4I",Neutral
"Upbeat news on a coronavirus vaccine and a win for President-elect Biden drive stocks significantly higher. How should investors trade a potentially earlier re-opening?

 https://t.co/Go8imD5hzC",Neutral
Let’s be completely honest... The media will give Biden 100% credit for the Covid vaccine that was created under Trump admin. #fact https://t.co/pIik3nbd04,Neutral
Pfizer plans ‘just-in-time’ COVID-19 vaccine distribution in Canada – FreightWaves https://t.co/yWLtbNEGf9,Neutral
"Stockmarkets flying on vaccine news
https://t.co/PS6bzz5nK0

#stocks #shares #forex #COVID19",Neutral
"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.  
 https://t.co/fjzU745gXp",Neutral
Interim analysis points to Oxford AstraZeneca Covid vaccine having 70% efficacy https://t.co/q76rakTzrq,Neutral
"Pfizer’s COVID-19 vaccine is reportedly being flown by United Airways chartered flights to distribution hubs, in anticipation of FDA approval https://t.co/OhiA8G5SZo",Neutral
"QANTAS to require passengers to have coronavirus vaccine for international travel. 
https://t.co/A0eZsPmfEV #qantas #covid19 #vaccine #coronavirus https://t.co/IbMgnlUjAs",Neutral
POLITICS: First coronavirus vaccine jabs given to patients at 50 hospital hubs next week &gt;&gt;&gt; Daily Mirror https://t.co/8lcf2CYXwB,Neutral
Can employers require you to get a COVID-19 vaccine? – KRQE News 13 https://t.co/9MmpmRoV37,Neutral
Prof Van-Tam on when teachers could receive Covid-19 vaccine https://t.co/aT9PlGZSPF,Neutral
The U.S. #airline industry and its pilots are essential to the distribution of a COVID-19 vaccine. Congress and government leaders must #ExtendPSP now to ensure critical infrastructure is in place to distribute a vaccine—American lives depend on it @sentoddyoung.,Neutral
Should people be paid to get the COVID-19 vaccine? https://t.co/RPcWvjACgk via @TODAYshow,Neutral
"#Albanian government pays 3.9 million dollars for access to COVID-19 vaccine

➡️https://t.co/dDNYDMJ3ZR https://t.co/gsdBvg0oW9",Neutral
"""...it makes a lot of sense for teachers to be among the first to receive the COVID-19 vaccine, because once vaccinated they can safely engage in on-campus instruction and our schools can be reopened safely.""

https://t.co/C0ygjGaGbF",Neutral
"On #AppleNewsToday:
• How the wealthy could get a #COVID19 vaccine first
• What the future of movie theaters could look like
• Possible answers about how life began on Earth
Listen to the show on Apple News: https://t.co/qsJ46oEtYT https://t.co/EOiyYyzTBB",Neutral
"This Australian produced COVID-19 podcast has been great to listen to daily. Have not missed an episode in months!

This latest episode is probably the most interesting to date, explaining with context, the vaccines available in late 2020 / early 2021. https://t.co/33eBJuMqY4",Neutral
A 90-year UK woman becomes the first in the world to receive a COVID-19 vaccine outside of trial  https://t.co/MeV2mOHltQ,Neutral
Watching his emotional reaction one can imagine the enormous pressure @MattHancock experiences while doing his bit towards the #vday. #vaccine https://t.co/HjmQURylUN,Neutral
Vietnam to start human trials for indigenous Covid-19 vaccine following successful testing on animals https://t.co/bDxBj4vehn #news,Neutral
"@funder Too late for that for sure, meaning the campfire thing.  Lets see how that’s handled now with coronavirus. Hope Biden does not try to take credit for a vaccine already in the works.",Neutral
"Australia, and other countries with quasi-elimination of #covid19, are great places to run Phase I &amp; II #covid19 vaccine trials

But critical Phase III efficacy trials must be run elsewhere 

(below, we analysed what this means for Australian policy)

https://t.co/aNAlOpR9HS https://t.co/RPzU8WDvjw",Neutral
what the hell are you talking about? Biden had nothing to do with a vaccine! https://t.co/kuyQJf8H55,Neutral
"Coronavirus vaccine unable to stop second wave, warns deputy chief medical officer https://t.co/dUZSCtRFkt",Neutral
"We may soon have a #COVID19 #vaccine. But will enough people take it?
https://t.co/KvEIQOAFHE",Neutral
"Useful thread on vaccine news

https://t.co/Y4fQyPjChc",Neutral
"COVID-19 vaccine 90% effective in early analysis, claims Pfizer; 'life could return to normal by Spring', says UK govt adviser https://t.co/ppHcMMZSHY",Neutral
"The vaccine is the first to be tested in the United States to generate late-stage data.

https://t.co/enYdjBtHZ5

#DrugDiscovery #coronavirus #COVID19",Neutral
"Pfizer announced that its candidate vaccine is 90 percent effective in preventing coronavirus disease infections in the ongoing Phase 3 trials and may reach the Philippines by the first quarter of 2021.

Story: https://t.co/1aKumvN88g",Neutral
"Raila Odinga meets Chinese envoy for talks on BBI, coronavirus vaccine.
@citizentvkenya 

https://t.co/v4vxtnDzOw",Neutral
"Are Americans shocked that Trump is taking credit for the COVID-19 vaccine?

NOPE.

#TrumpIsOver https://t.co/PdskCcfrJ9",Neutral
Pfizer has even more good news today about its coronavirus vaccine https://t.co/XDXbML8Bx3,Neutral
Tennessee ready to distribute COVID-19 vaccine within 24 to 48 hours of approval by FDA https://t.co/E9HEueKHiE,Neutral
"COVID-19 vaccine set to hit Central Coast pharmacies by the end of the year - KSBY San Luis Obispo News: In a partnership with the Department of Health and Human Services, pharmacies like Albertsons and Vons will be receiving the COVID-19 vaccine, once… https://t.co/YL7G2yj0em https://t.co/BKeS8JJObN",Neutral
"As the prospect of a COVID-19 vaccine nears, we look at some of the news relating to key listed shares as well as their price charts, broker ratings and client sentiment:
Via @IGSouthAfrica @ShaunMurison_IG 

https://t.co/hNrUdN2d40",Neutral
Three actually. The Astra Zeneca vaccine has been ahead in the game. https://t.co/8SYVN9lkSM,Neutral
Searching for antibodies. Volunteers from Russia’s coronavirus vaccine trials are conducting their own studies of its effectiveness https://t.co/Azi1MZraIb,Neutral
"Alberta set to receive about 686,000 doses of Pfizer and Moderna #coronavirus vaccines should trials continue to go well. https://t.co/dypVxNr0Kv",Neutral
"From fake contact tracing apps to attacks on vaccine makers, COVID-19 will define cyberattacks in 2021, experts say. Here's how businesses can prepare. https://t.co/Dg9gAb5nJe",Neutral
ECC approves $ 150m for Covid-19 vaccine purchase https://t.co/ybYjVh6mg0,Neutral
"@JoyAnnReid After all the racist names Individual 1 has called Covid-19 which contributed to the increase of hate crimes against Asian Americans, the idea of a vaccine being named after him is  disgusting.",Neutral
"@SRuhle Coronavirus, yet it is not coronavirus, in fact a foul-evil (rejz) that has associates, a virus coalition
08 - 07 - 2020
 Imam Nasser Mohammad Al-Yemeni

covid-19 vaccine
Coronavirus
Biden Trump
Texas Georgia 
Ted Cruz
Morning... https://t.co/dJrH",Neutral
"A panel of U.S. advisers will meet Tuesday to vote on how scarce, initial supplies of a COVID-19 vaccine will be given out once one has been approved.

https://t.co/7xbFA2Uwce",Neutral
"Today’s coronavirus news: Ontario is reporting 1,723 cases and 35 new deaths; U.K. first to OK Pfizer COVID-19 vaccine for emergency use; Thornhill’s Promenade Mall, T&amp;T, Longo’s, Dollarama charged
 https://t.co/cwvNkcCQt4",Neutral
".#UK approves #Pfizer #coronavirus #vaccine, a first in the West https://t.co/r0CRUnuQsb",Neutral
UK takes delivery of first batch of covid-19 vaccine jab https://t.co/9odfqSB2xX,Neutral
Doctor explains difference between the three COVID-19 vaccines https://t.co/kbCbcyesg0,Neutral
"@mab_sp125 @f_reginato @izabellapena1 Caro Dr. Bruno @mab_sp125, você concorda com a afirmação da editora do jornal BMJ ? 

""Science by press release, on the basis of interim or ad hoc analyses, and without access to the data, also afflicts our knowled",Neutral
"@gcampbellmusic COVID-19 mRNA Vaccine BNT162b2 is not recommended during pregnancy. For women of childbearing age, pregnancy should be excluded before vaccination
•It is unknown whether COVID-19 mRNA Vaccine BNT162b2 is excreted in human milk",Neutral
"@Pocogirl1 @rexglacer It will be interesting especially since we have been down that road with the flu vaccine - will COVID-19 vaccinations be any different. Didn’t Bonnie Henry say the vaccine would not be mandatory? 

https://t.co/Wm1ptsMM3j",Neutral
All 50 hospitals to get Covid-19 vaccine this week - and your nearest hub https://t.co/XBoFwaPhSd,Neutral
"Covid-19 vaccination: Former US Presidents step in to allay fears of Corona vaccine
https://t.co/41wnQeNWuk",Neutral
Perhaps would have been more historical if May Parsons was seen to be the first to receive vaccine recognising worth of NHS staff especially those from overseas https://t.co/2nRRjiAjYq,Neutral
"Covid-19 vaccine: First UK citizens receive shot, a landmark moment in the pandemic - CNN https://t.co/GodA9BOolN",Neutral
".@CSL began manufacturing the University of Oxford/AstraZeneca AZD1222 Covid-19 vaccine candidate at its facility in Broadmeadows in northern Melbourne today.

https://t.co/xBb64K7DHA

#COVID19 #vaccine #manufacturing",Neutral
Australia begins production of Oxford-developed COVID-19 vaccine https://t.co/tM6UFLV9iM,Neutral
"Operation Warp Speed nears pinnacle of mission
https://t.co/ibREXqpKWr
The head of the multibillion-dollar COVID-19 response operation tells 60 Minutes how his team hopes to distribute 600 million vaccine doses.
https://t.co/aUWtFXVOkf https://t.co/zwmsR5jCyK",Neutral
Another vaccine joins the clinical trials family. Canadian company's COVID-19 vaccine candidate begins clinical trial in Australia https://t.co/i1ZdFEIRsX,Neutral
Australia begins production of Oxford-developed Covid-19 vaccine https://t.co/L4xUK60EQg,Neutral
"Here's what we still don't know about a COVID-19 vaccine, according to an expert https://t.co/Ff3OoquJPP #COVID19 #Vaccine https://t.co/PJRCNwKsim",Neutral
Australia begins production of AstraZeneca and Oxford’s covid-19 vaccine candidate https://t.co/rwm1Wq492t,Neutral
Corona vaccine and it's effectiveness. https://t.co/saNtX9kZ9p,Neutral
"Pfizer, BioNTech say their COVID-19 vaccine is more than 90% effective - https://t.co/oJmrphdbra",Neutral
‘individuals who received two injections of the vaccine three weeks apart experienced more than 90% fewer cases of symptomatic Covid-19 than those who received a placebo.’ https://t.co/ubdcQkGc2b,Neutral
"As a '  layman' would someone please explain exactly what mRNA vaccines do to the human body . Does it alter your DNA or RNA, and for what purpose ? https://t.co/tFLIJxgnGv",Neutral
"A COVID patient being given oxygen in his hospital bed caused a fire when he lit a cigarette. There's no vaccine for Darwinism, folks. https://t.co/dulgN1Ukxg",Neutral
Champagne and questions greet first data showing that a COVID-19 vaccine works https://t.co/rbdpYRWSPu @sciencemagazine #science #news,Neutral
Everything you need to know about the coronavirus vaccine https://t.co/9T2mLgAqia,Neutral
We're getting closer to an effective COVID-19 vaccine. Here's what it will cost to get a shot. https://t.co/XvauJaVw97,Neutral
"Vaccines are the most powerful tool against infectious diseases🦠 What is the latest evidence on COVID-19 #vaccines?💉 Which ones are at the final stages of clinical trials?🧑‍⚕️

Read the @POST_UK latest #COVID19 analysis here 👇 https://t.co/SsZsJ0GcXu",Neutral
"No company or user will directly profit from #Covid19 #vaccine misinformation, thanks to these new measures.
https://t.co/zoQwyZmOb4",Neutral
Brazil resumes clinical trials of China's Sinovac COVID-19 vaccine https://t.co/gbTtbUI2kt,Neutral
"Russia, China in lead as Philippines seeks deals for Covid-19 vaccines https://t.co/xRAHBwzOMo",Neutral
"#ANewVaccine that protects against #COVID19 is nearly 95% effective, early data from US company #Moderna shows.
The results come hot on the heels of similar results from #Pfizer, &amp; add to growing confidence that vaccines can help end the pandemic.-#BBCNews
https://t.co/v1R5Mvc6Zo",Neutral
"""Trump's transition sabotage threatens #vaccine rollout"" ——&gt; https://t.co/Au6ULESw9L",Neutral
⚡️ “Dolly Parton donated $1 million to COVID-19 vaccine research” by @ETCanada https://t.co/RX5nU2dmun,Neutral
Pfizer-BioNTech #coronavirus #vaccine 95% effective - memenewsdotcom: View On WordPress https://t.co/P5I9XC4DWL,Neutral
"Moderna's coronavirus vaccine doesn't need to be as icy cold as Pfizer's, and that could make it easier to distribute https://t.co/5DmeqwqyaP https://t.co/hTNSO1xFPT",Neutral
"💉 Coronavirus: Pfizer seeking approval for emergency use of vaccine after jab is found 95% effective

➡️ https://t.co/gE5Dl1jOrd https://t.co/eiK51xsXmc",Neutral
"The #EU and the Pan American #Health Organization have partnered with the #Caribbean Public Health Agency to get purchase over 1M doses of the expected COVID-19 vaccine(s) for Caribbean Member States, 12 of which have signed up with the #Vaccine Alliance https://t.co/5tnamLwihX",Neutral
"Oxford AstraZeneca Covid vaccine has up to 90% efficacy, data reveals https://t.co/WIEdkrvHiZ",Neutral
"In this week’s #TheTaste, @virsanghvi writes, “I doubt if America will approve the #Oxford #vaccine any time soon. But we, in India, should give it emergency approval as soon as possible.” #pandemic #coronavirus #COVID19 
@htTweets 
https://t.co/UodzFrSIL6",Neutral
"Pfizer, Moderna COVID-19 vaccine emergency use: What to know - Los Angeles Times https://t.co/kdWXdV4L3e",Neutral
"In continued cyber attacks on key pharma companies working on #COVID19 vaccine, a fresh wave of attacks by North Korean hackers have been found to be targeting British pharma major, @AstraZeneca.
#CoronaVaccine

https://t.co/eJgauGk0GA",Neutral
ICYMI: Louisiana expects 1st coronavirus vaccine doses this month; Earliest doses to go to frontline hospital workers and nursing home residents and staff (from @AP) #lalege #lagov  https://t.co/Q671XhcVdM,Neutral
"Nation sees significant decrease in childhood vaccinations during COVID-19 era, new report shows https://t.co/mfNJ8kSv7A",Neutral
"State’s Top Doc Burke-Harris to Lead Advisory Team as African Americans Raise COVID-19 Vaccine Concerns

https://t.co/cIUV9qvvmt 

#immunization #Blackcommunity #blackdoctors #COVID-19 #diabetes #Modernavaccine #obesity #PeoplesAllianceforJustice #PfizerInc #Pfizervaccine",Neutral
"Hey #MAGA,
This may come as a shock but, your guy, @realdonaldtrump passed on a higher number of vaccines, this summer. That means he doesn't care if your reckless activities, like attending his rallies, causes your death. Harsh, but this IS your guy.
https://t.co/JHHksLdIYc",Neutral
Covid vaccine: Can you be fired if you refuse to take it? https://t.co/lIYFtg1PHG,Neutral
1/3 Basic things to know about the COVID-19 vaccine development... 1/ CDC still claims it will be ready in 2020 https://t.co/p2tn0IKKY8,Neutral
"Vaccination in Malaysia is Halal
What we should know basic things about vaccines?
Why we should take it, options or compulsary?
How about its halal status?
 
#globalhaltech #vaccines #halal #halalvaccines #virus #covid19#immunisation #diphteria #prevention #muslim #muslimfriendly https://t.co/prVz5ODXOn",Neutral
"Galvez: Bulk of vaccines vs. COVID-19 to arrive end of 2021, early 2022 https://t.co/lFCnqkro5h",Neutral
Govt continues to work with social media platforms to tackle disinformation during the #Covid19 pandemic - focus is now on public health messaging about vaccines https://t.co/2FMJAjKVF8,Neutral
"JUST IN: Pfizer announced Monday that its COVID-19 vaccine candidate has been 90% effective.
 https://t.co/WbRmw6aSSo",Neutral
"Pfizer says early analysis shows its Covid-19 vaccine is 90% effective
https://t.co/cVWFgAFEMG",Neutral
"America gets closer to a #COVID19 vaccine and its effectiveness is 90 percent.

https://t.co/L75RjmbBge",Neutral
@HKrassenstein BREAKING: Biden will have NOTHING to do with any vaccine for covid-19,Neutral
"COVID19 vaccine announcement.

Good:
* ~90% of individuals achieve immunity
* No Significant side-effects

Not so good:
* Two doses needed, 3 weeks apart, immunity after one month from first dose
* 80C storage and transport needed.

https://t.co/vh08QWdiZR",Neutral
Pfizer claims its Covid-19 vaccine is 90 percent effective so far. Here’s what we actually know. https://t.co/ytol2woVQp via @voxdotcom,Neutral
Oil falls as renewed lockdowns counter COVID-19 vaccine hopes https://t.co/gDVoL3jLL3 https://t.co/wwLfnBoUYD,Neutral
Some useful details about the #Pfizervaccine. https://t.co/FF1jQbYXjD,Neutral
@PeripheryBand Have researched your own Covid-19 vaccine?,Neutral
Where things stand right now with COVID-19 treatments and vaccines https://t.co/ubJLpbyqg9 https://t.co/uIsLHikcIk,Neutral
Wall Street ended sharply lower on Thursday as US #coronavirus infections surged and investors weighed the timeline for the mass rollout of an effective vaccine.,Neutral
"Moderna says early data shows its vaccine is nearly 95% effective in preventing COVID-19 https://t.co/YNNnfiGsYI 
#vaccine 
#IndiaFightsCOVID19 
#coronavaccine",Neutral
"Dow edges higher as Pfizer touts vaccine trial, Boeing shares jump https://t.co/IGkRRQUIe3",Neutral
"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.  
 https://t.co/8TYHRdy2UZ",Neutral
"According to the most recent wave of our Coronavirus tracking study, sports fans say that a drop in the infection rate and/or a vaccine would be signals that it is safe for them to return to the stands.  @mktg #sportsbiz #covid19 https://t.co/W4FmaI5Mn0",Neutral
"The US-FDA will approve COVID-19 vaccines in a couple of weeks! C-FDA says maybe by March.
Is our C-FDA not working closely with the US-FDA?
The US-FDA is good at drug testing &amp; approvals.
Or is C-FDA working more closely with WHO, China &amp; the UN?
#cdnpoli
@Franktmcveety @lorrie",Neutral
Hackers 'try to steal Covid vaccine secrets in intellectual property war' https://t.co/aoTyWLevP3 #COVID19 #coronavirus #Hacking #vaccine #Russia #China #Iran #NorthKorea,Neutral
"As to available quantities both in the U.K. and worldwide, given this vaccine is cheaper and more stable https://t.co/sS6qLfnmux",Neutral
"Recently, I've been on Kara Marker Credle's podcast, Perspective2020, discussing the COVID-19 pandemic and recent vaccine development news. Check out the latter if you're burnt out on the bad COVID-19-related news and want to hear some good news!

https://t.co/zFTqdfqO9e",Neutral
"AstraZeneca likely to conduct another global trial of its COVID-19 vaccine, CEO says  https://t.co/c7RNgALfmE",Neutral
UK authorizes Pfizer coronavirus vaccine for emergency use https://t.co/h2EYlqBgAl,Neutral
"News:
#UK approves Pfizer/BioNTech COVID-19 vaccine and could begin vaccinations next week.
@Pfizer_UK",Neutral
"COVID-19 has been the greatest challenge in the history of the NHS and the response of #OurNHSPeople has been nothing short of inspirational.

We're recruiting to thousands of rewarding careers, including roles delivering the COVID vaccine programme. 

➡️https://t.co/Qx7Hiadh6f https://t.co/FAb43fNe0R",Neutral
Facebook to remove debunked claims about coronavirus vaccines https://t.co/w11RTLV4EI #business https://t.co/ANDdBcZ2J6,Neutral
"In RTI response, Health ministry says not aware where records related to Covid-19 vaccine expert group are kept via @htTweets https://t.co/LgMQXz0HUx",Neutral
COVID-19 vaccine coming as N.J. plans for who gets it first https://t.co/loYW3wLjuA,Neutral
5 questions about the coronavirus vaccine that should scare everyone | Blogs | LifeSite https://t.co/J3QQ7ioH1a,Neutral
"@normanswan World Economic Forum CommonPass Digital Health Passport (store COVID19 test results &amp; vaccination records)

Airline alliances involved (60% of world's airline capacity):
✈️ oneworld
✈️ SkyTeam
✈️ Star Alliance

https://t.co/pB8",Neutral
"The coronavirus is completely different from the influenza virus, and developing a vaccine requires substantial understanding of how the virus behaves.

https://t.co/Pl5xMCik6J https://t.co/azhRAEF1FB",Neutral
@realDonaldTrump Where is the vaccine ? For #COVID19,Neutral
"No coronavirus vaccine till 2022 for common ppl
Chk the below pic link👇 https://t.co/x0YlDcQMSY",Neutral
ETHealthworld | Wantai's nasal spray Covid-19 vaccine to begin mid-stage trial in China #Covid19 #ClinicalTrial #AntiBody #China #Coronavirus #CovidVaccine https://t.co/iVhlOm1NbY,Neutral
"But according to press conferences/releases GPs are expected to deliver the Covid vaccine 12 hours a day 7 days a week including BHs (with targets) essentially at cost?  

(No actual letter yet...) https://t.co/L4imMSpWUD",Neutral
"Ebola 'emergency' vaccines provide ethical blueprint for COVID-19 response

https://t.co/4rA8O26otI",Neutral
"""Pfizer, BioNTech say their COVID-19 vaccine is more than 90% effective""

https://t.co/Wj46GMCh88",Neutral
"'Life back to normal by spring after vaccine discovery', expert says https://t.co/yCA4ixhjVp #covid19",Neutral
Updates from Pfizer on their vaccine progress https://t.co/NqVwF5WOIn,Neutral
"Due to the good news of the COVID19 vaccine, European stock markets surged on November 9
About 67% stocks rose and 30% stocks jumped more than 5%.
Check the technical analysis charts of  top 10 stocks
https://t.co/Wml0DviJll
#LSE #FRA",Neutral
"@karenator2020 @newtnewtriot @ddale8 Right, because the demand for a COVID-19 vaccine is uncertain 🤡",Neutral
Brazil suspends trial of China's Sinovac COVID-19 vaccine following loss of life,Neutral
@bikhim Brazil halts trials of Chinese COVID-19 vaccine - Al Jazeera English https://t.co/8r4cdqFBii via @GoogleNews,Neutral
Fauci says Americans could start getting coronavirus vaccines 'very likely before the end of this year' and says he has 'no intention' of leaving his NIH job when President-elect Biden takes office. Good. https://t.co/aBlHJ312lf,Neutral
Would you get the vaccine? https://t.co/eACgvcujUp,Neutral
"@Jimcorrsays @BarryF107 Bill Gates admits that 700,000 people will be harmed or killed by his coronavirus vaccines https://t.co/1dATbHy6I2 https://t.co/7Jg72PcBaA",Neutral
New York Governor Andrew Cuomo responds to Trump's statement about delaying delivery of COVID-19 vaccine to his state  https://t.co/zM6H3XbvVw,Neutral
"How a Covid-19 vaccine could change travel for good

It was the good news that gave the world hope.

https://t.co/ikOw1y0SfK

#CNN https://t.co/0bdnAoZLn6",Neutral
"Is herd immunity a reality? 

🎟️ Join the next @isenseIRC Q&amp;A when they ask @epi_michael (@Bar_ilan) &amp; @eleni_nastouli (@uclh) about the spread of #COVID19, #vaccines, &amp; how this compares to past #outbreaks. 

More info here 👉 https://t.co/I334qiFPm5 https://t.co/T0wNcU75Qd",Neutral
What does COVID-19 vaccine effectiveness mean? https://t.co/YvHEhgJ3Ny,Neutral
"Americans need to be prepared for the possibility that they may feel a little unwell after they get a coronavirus vaccine, if one is authorized, members of a CDC advisory committee said.​ https://t.co/gipgsR4Dtw",Neutral
State expects to receive tens of thousands of COVID-19 vaccine doses by mid-December https://t.co/oDcFqOd3uP,Neutral
"On “The World Ahead” podcast:

-When will there be a global roll-out of a coronavirus vaccine?
-What regulatory and logistical obstacles must be overcome?
-How will political and economic factors govern vaccine distribution? 

https://t.co/e7AWe2aEI5",Neutral
@realDonaldTrump Maybe you should be doing your damn job and be worrying about the present deaths each day from Covid19! Just heard your Administration turned down Pfizer additional vaccines!,Neutral
"Oh my, I can hear the racist cat calls from here. He should give the vaccine to Somalia first. Seems fairest to me. https://t.co/e3OzVaxkTC",Neutral
"The state government is ready to set up a regional Covid-19 vaccine storage centre in Chitradurga from where the vaccine will be transported to Shivamogga, Davangere, Ballari, Koppal and other neighbouring districts @santwana99
https://t.co/3xTP29F6wu",Neutral
Why can’t Covid 19 vaccines (safe and effective ones as they are approved) be sold in private market? Government can work towards making it available to priority &amp; economically vulnerable citizens. https://t.co/7yC1D5b2bx  #CovidVaccine @MoHFW_INDIA  @PMOIndia,Neutral
Kids are participating in COVID-19 vaccine trials. Here's what their parents think https://t.co/6i4gMVwzQl,Neutral
"Chinese Covid-19 vaccine makers are moving at breakneck speed, and some shots are already being distributed locally. But scientists question how strictly companies are vetting possible safety issues https://t.co/jJFNaN8hn4",Neutral
Australia begins production of Oxford-developed COVID-19 vaccine https://t.co/ZzPKO9jc9y,Neutral
"‘Will take more than a year for vaccine to be available for normal people,’ says AIIMS Director
https://t.co/g1DZiLhjLb

#IndiaObservers #COVID19 #vaccine",Neutral
"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/Cm7fOnlDgh So what happens to false promises made by NDA leaders to Bihar people?",Neutral
"😳 Dow futures jump 1,200 points on positive Covid-19 vaccine data @CNBC https://t.co/sXCAjJvtqL",Neutral
Pfizer says early data signals COVID-19 vaccine is effective https://t.co/jkVm9PPj9X,Neutral
"I guess the stock market got this news!!!

#COVID19 #vaccine https://t.co/OHNkwZlXqI",Neutral
"BREAKING: COVID-19 vaccine '90% effective'
https://t.co/D4BCIFtIwb",Neutral
"Not true , Pfizer says govt had nothing to do with their vaccine . They’re independent of you . You’re such a fucking liar ! https://t.co/Q0v5OnzYaG",Neutral
We needed a lift and this is it. A great day for science and medicine.these geniuses are saints. Mankind always finds a vaccine to destroy these diseases eventually. China started this now we will finish it. https://t.co/R3uBVLYlNv,Neutral
"This is 100% false.  Pfizer's vaccine was not produced through any public funds or with any help from Trump's Operation Warp-Speed.

Hard to believe that Pence would lie, but there you go. https://t.co/r4Rl8BydFJ",Neutral
"“It’s clear that this vaccine, even if approved, will not be widely available for many months yet to come. The challenge before us right now is still immense and growing.”

President-elect Joe Biden discusses Pfizer's coronavirus vaccine announcement. https://t.co/g8XoXtv5pw",Neutral
A great article that will help you put today's vaccine news into context. https://t.co/ZSz7KKXaVx,Neutral
"You know what gets me soooooo fucking hot about $KTOV ? The news today dropped shouldve made the bitch jump to $7-$8 

To top it off - the COVID19 vaccine news shouldve added MORE TRACTION BECAUSE FINALLY PATIENT ENROLLMENT FOR NT-219 https://t.co/HwCZ9S0b3o",Neutral
"So a vaccine AND a therapeutic, both the week after the election? 

No coincidence there, I'm sure.

Donald Trump STILL gets the credit because he fast-tracked all of this. https://t.co/oAq3w6Nop0",Neutral
"Global stocks back to record highs as Pfizer vaccine news adds to US election rally; crude oil prices leap, while govt bonds—hedge against uncertainty—tumble sharply

Via @nytimes

https://t.co/VtnSUbgOMr",Neutral
"An 80% uptake of a COVID-19 vaccine may be needed to protect communities from the novel coronavirus, but volatile levels of misinformation and vaccine mistrust could undermine efforts to tackle the pandemic, British scientists said on Tuesday. READ: https://t.co/6WcjLJ7DGC https://t.co/t5UKcebm1F",Neutral
Does a vaccine against Covid-19 herald the end of the pandemic? https://t.co/UQxAcv2XOF,Neutral
Healthcare experts encouraged by COVID19 vaccine trial but questions linger https://t.co/KZrQpkvUu2,Neutral
How a COVID-19 vaccine could change travel for good https://t.co/clhBP73Oce,Neutral
