tweet,label
Unbelievable that there are people out there who think vaccines should be mandatory. They deserve a double dose just to be on the safe side. https://t.co/OUHMyarFUP,AntiVax
"I fully expect this... Keep that vaccine away from me boy. 

#Covid_19 #COVID19 #CovidVaccine #NationalLockdown https://t.co/Kgctbk7D11",AntiVax
"A Covid-19 vaccine may cause unpleasant side effects. People should be prepared, scientists say. https://t.co/zSF72J4ury via @nbcnews",AntiVax
So it’s gone up 5% just as a new vaccine announced it’s 95% effectiveness.. get fucked 😂😂 https://t.co/wRpAGY3RaX,AntiVax
"And so the bullshit begins.
Covid 19 is all about control and money..
#fuckthevaccine https://t.co/0EQ4iSFIyN",AntiVax
"Doctors warn side effects from COVID-19 vaccine ""won't be a walk in the park"" - https://t.co/0RM6LhnJJy https://t.co/sCjRr7Y6kg",AntiVax
"""Some co's are cutting corners by conducting Ph1,2&amp;3 trials simultaneously,but will they investigate whether 1/2of US adults&amp;quarter of children suffering w/chronic illness are at increased risk for adverse responses to the new COVID-19 vaccines before they are licensed&amp;mandated?",AntiVax
Ssssooooooo theyve already agreed (in july) to supply 30 million of these vaccines and its at 90%. No thanks. Ill wait til we know the side effects etc. I still dont get the flu vaccine. https://t.co/xMTEC8stXF,AntiVax
"still not taking it. 

vaccines take years of research to perfect. 

not a year. or less. https://t.co/u2FTBoL3dS",AntiVax
"Do they think we are fucking stupid. Just days after Beijing Joe is (incorrectly) crowned President. 

A vaccine against coronavirus could help beat lockdown and help life get back to normal

https://t.co/1VmxkX4pON",AntiVax
@GuidoFawkes We will not take your Nazi inspired Josef Mengele #coronavirus vaccine. Fuck the New World Order and @BorisJohnson #GreatReset .,AntiVax
"People who want a vaccine, you must start asking some basic questions before letting God knows who put God knows what into you.

Covid-19 has yet been proven to exist, what is the vaccine protecting you from?

90% is not great when your own immune system is already providing 99%",AntiVax
"Heeeelllll no. Why do we need a vaccine If mostly everybody who had it, recovered from it? FUCK THAT. No other country needed a vaccine. https://t.co/PWAKLCktiw",AntiVax
"Now that the word of a possible ""covid vaccine"" is near these Cabal pos will start to shut things down to try to convince you and pressure you in to getting it. ""We can't open if you don't get the shot"" BS about to happen.
#FuckYourVaccine https://t.co/7rkiSQ886x",AntiVax
"Fuck this Pfizer vaccine, my scientist got there first with RevloX which works a dream on COVID-19 as well as healing morons! #RevloX",AntiVax
I'm still not going to take a vaccine that has a 9% LESS rate survival rate than nature itself! https://t.co/MFijxh2KA4,AntiVax
"@tonetalks Yeah. After an aged Trump was ""diagnosed"" and ""recovered"" from ""Covid19"" very fast, I told my big sister that a vaccine would be released soon. I also told her, I will not take the vaccine until the initial test subjects have survived for a few",AntiVax
i'd rather eat all my meals from the Whites &amp; Kingston 7/11 than take that vaccine https://t.co/SB7nqdswyI,AntiVax
@IvankaTrump @WhiteHouse @realDonaldTrump No thanks we don't want your coronavirus vaccine give it back to your friends and family,AntiVax
You can shove your poison vaccine up your arse! https://t.co/byiQ0nRm71,AntiVax
A coronavirus vaccine! That’s a real shot in the arm.,AntiVax
"@TobyK2020 @SecAzar @WhiteHouse In 75 years they have never developed a Vaccine for coronavirus. Historically vaccines take 5 to 15 years to develop and test they are still not 100% safe. Hence VAERS.
You want to take a new mRNA vaccine developed in 12 mo",AntiVax
Oh no. They did seem to rush the vaccine out. Can only hope this adverse reaction/“event” is a one-off. https://t.co/tTcQb22FlY,AntiVax
"@PfizerCongress @pfizer  congrats on the COVID-19 vaccine, but I will not take any vaccine that the orange one is going to make money on!",AntiVax
"The vaccine has been developed using a process – mRNA technology – which has ***never been approved for human use.***

https://t.co/RnxnPPc6Oj",AntiVax
Not interested and its a load of bollox. Under 6 months to make this vaccine 😂🤣 takes decades to get these things right. NO THANK YOU https://t.co/IVNEkmVv4J,AntiVax
Fuck ya’ll and that vaccine https://t.co/un1y97LqtU,AntiVax
All my friends are so excited for me about news of the potential vaccine + assume I will be in first wave of adopters.  Then I point out it could retrigger #GuillainBarre Syndrome 🙈🙈 so ideally I need real #herdimmunity #perfectstorm #COVID19 #covid19diaries #backofthequeue,AntiVax
"Not interested in vaccine either. Would rather be infected than risk a fast tracked vaccine.

I read up on nanospheres. Thought provoking technology ripe for criminal abuse.

2020 taught me a lot. Do not trust the govt, staying out of the Justice system is paramount https://t.co/zgkAPEqmEK",AntiVax
Trump lied again. He acted like it would be in a few weeks but everyone knows he's a fascist liar. I'll take a vaccine after a year after it comes out. I don't trust it. https://t.co/1BfpSEvIy8,AntiVax
"@cnni No thanks
My wife and I have had an
alcoholic drink every night
for the last 11 months and
we are still free from COVID-19
so it must be 100%
effective in preventing COVID-19
moderna vaccine 95%
Pfizer vaccine 95%
No vaccine 99.04% https://t.co/QVzW",AntiVax
"Haven’t ‘all countries’ affected by #COVID19 already recovered without a vaccine? Why are our corrupt MSM talking only about #COVID19 Cases &amp; Deaths and not about the 98%+ who have already Recovered from it? Therefore, who needs to be vaccinated, IF at all?🤔 https://t.co/5ytBXyH4Zk",AntiVax
This vaccine is more like a flu shot than a true vaccine. It will make it less likely to get sick but is not full immunity. https://t.co/82QoUo42O8,AntiVax
"@JuliaHB1,

I can understand vaccinating the vulnerable, but ONLY with a rigorously tested vaccine. This Covid-19 vax is being rushed. Also, we are not entitled to compensation if there are complications down the line.

The take up will be small.",AntiVax
A new vaccine? “false hope can be devastating to individuals and shake their faith in the science of medical therapeutic development” #COVID19 #vaccines https://t.co/H5XMDfPOCO,AntiVax
I completely agree with you @DrSamwho &amp; I won’t take the vaccine either https://t.co/13t9DZPzGC,AntiVax
"How are they gauging long-term negative side effects from a DNA-altering vaccine (unprecedented)? Oh yes, I forgot, it is impossible to do so. Which is why Pfizer &amp; all other COVID-19 vaccine makers have legal indemnity from side effects that emerge after people are vaccinated. https://t.co/aNuu8nA3Re",AntiVax
Wait? The rest of us don't want to expose ourselves to a rushed vaccine. No thanks https://t.co/A6GI0jVbjA,AntiVax
The vaccine will kill more people than corona #NoVaccine #VaccinesKill #2ndLockdown #COVID19,AntiVax
"So Donald Trump was right. 😂 
They could have at least left it a couple months to make it more believable. I'll no be taking any vaccine. I dinnae want to end up a vegetable in a few years time. I'll take my chances with the covid thanks. 👍🏼 https://t.co/edeGSqTu8b",AntiVax
That’s great and all but who’s actually going to take a rushed vaccine.. not me.. https://t.co/72dXFZ71tr,AntiVax
I don’t think they should even mention a #COVID19 vaccine until it’s 100% proven to work it’s just teasing ffs 🙄,AntiVax
We need Patience...to see complete study and vaccine side effects. https://t.co/YLScYeN1Z3,AntiVax
Don’t care if Trump/Biden approve of the covid vaccine. I’m not taking it 👌 https://t.co/UpI2OFLqlI,AntiVax
I ain't using no vaccine cuzzzz https://t.co/c6jX15OQWP,AntiVax
"I appreciate what @pfizer is doing, but between the involvement of @realDonaldTrump and my having just binge watched @utopiaonprime, I am causious about getting a rushed vaccine that has so many unknowns https://t.co/MS63wddDtu",AntiVax
@Johnnydontlike let convicts get Covid vaccine first. Then he can’t use Covid19 as excuse to empty prisons. I’m not getting any vaccine.,AntiVax
I trust science but I trust the part that says vaccines need around 18 months for appropriate trials. Y’all can take this lol https://t.co/YfIIoNVch3,AntiVax
@realDonaldTrump No thanks on any 'covid19' vaccine,AntiVax
"Vaccines take time. No way should this be a quick process.  

Coronavirus: How long does it really take to get a vaccine ready? We explain to you the process | The Times of India https://t.co/GraRHmMdXc",AntiVax
"@KathyConWom No. I've had coronavirus, have I been ill? Yes. Do I have an immune system? Yes. It's worked perfectly fine, so no vaccine for me. My prerogative.",AntiVax
@tedcruz Don’t be silly. COVID-19 is still prevalent and dangerous. The vaccine trial is an RNA based vaccine instead of a DNA based vaccine. It’s got lots of challenges ahead and has only been tested on a small sample. IT’S NOT A CURE!,AntiVax
"Don’t worry. You can have mine Kenny. 
Despite being in the riskier category I will not be taking any hastily-developed vaccine rushed in without any longitudinal testing. https://t.co/qXDJLZsRkw",AntiVax
Not true! Gov. Cuomo stated that he didn't trust the vaccine that was developed by the Trump admin and President stated he wouldn't send it unless the Gov asked for it. https://t.co/lJ7pVXMxaK,AntiVax
"So Mike Yeadon and Right Said Fred are publicly approving of all vaccines, not doubting that thousands died of #Covid19, have no issue with masks, and UK Column wants us to throw love their way??? Sorry Patrick and Mike - NO!!! 🤦‍♂️ #UKcolumn",AntiVax
"Question:

If I believe the COVID19 vaccine to be a serious risk to my life, do I have the legal right to use reasonable or even lethal force to defend myself against anyone who attempts to ILLEGALLY - because it is still illegal - inject me against my will.

It’s coming IMO...",AntiVax
Covid-19 vaccine efficacy results are not enough https://t.co/123yzLpwAT via @voxdotcom,AntiVax
"@mikeharrisNY Doesn't seem to be an effective vaccine, glanced this in the morning:
https://t.co/T091OHRAT6",AntiVax
The Covid19 Vaccine is a RNA vaccine. Analytical Data implicates that RNA is heavily mutational thus extremely difficult for a vaccine to be produce. So Why is the Vaccine considered effective. https://t.co/snCvPNMpg1,AntiVax
@CNN The only way to defeat to Covid-19 is to inactivate the virus prior to it being inhaled. UV-C masks that use UVC light to clean the air before being breathed in &amp; while the air is being breathed out will perform much better then a vaccine will. V,AntiVax
"@brianstandlick @nobby15 @davidbewart @InQldMedia All vaccines need to go through the process. Politicians shouldn't be promising imminent cure alls without giving the full facts.
The LNP started doing this 2 months ago. It's bad form. Paraphrasing Hunt '",AntiVax
"Can you tell the difference? Emails, texts and adverts for anything from facemasks to vaccines and travel compensation could all be scams.. Learn more on https://t.co/A82E2IFEqc 

#CovidOnlineSafety #OnlineSafety https://t.co/IKcS8ap5Pp",AntiVax
Lord only knows what horrible plague will be unleashed on the world next. Secret labs funded by billionaires who look to profit off the vaccines and therapeutics. https://t.co/k5oya2BFav,AntiVax
"Dear @ProfKarolSikora 

I'm very disappointed that on @talkRADIO with @Iromg you have referred to people who don't want a #covid19 #vaccine as 'anti-vaxxers'. Please retract.

There is good reason that people in #Britain should be concerned about this rushed vaccine.

Thank you.",AntiVax
We don’t need a vaccine when we have IMMUNE SYSTEMS... No thanks https://t.co/yE7ZLrsjRN https://t.co/V1X2wjP1AO,AntiVax
Isn't it great that two corporations control the world production of a vaccine for a global plague? Isn't it great that our system prioritizes commodification over the health of humanity? Everyday the cracks within capitalism get wider and wider https://t.co/KV908IW1ve,AntiVax
"Only 1% of DNA separates us human people from Monkeys.

Pfizer announce COVID-19 vaccine 90% effective. 

🤣

I volunteer Boris Johnson, Prince Andrew, Nigel Farage and Majeed Nawaz, to take the vaccine first.  No loss if it fails.",AntiVax
Who wants to be first in line for the rushed vaccine? After you.... https://t.co/WKw9WuTD44,AntiVax
"@MSNBC You own body’s immune system has cure more people than any vaccine has .
Or ever will.
https://t.co/5q2OJL2S7w",AntiVax
Would rather boil my head in piss that have a dodgy Covid vaccine #CovidVaccine #COVID19 #nofuckingthanks,AntiVax
"Ahhh Van Tam admits the vaccine works on covid-19 - which has not been isolated.

If not isolated to even test correctly, never mind diagnose ...

You simply cannot create a vaccine to prevent it. 

Looking forward to hearing their explanation for that.  As no scientist can!",AntiVax
"@ddale8 Why would you take a #vaccine thats 90% effective for a virus that's 99.6% survivable?
#COVID19",AntiVax
"""The vaccine is 90% effective, but my immune system is 99% effective"" is the dumbest argument ive ever heard, but I've seen so many people write it 🤣 #COVID19",AntiVax
"@CNN Not me #vacccine #IWillWait 
Express is dangerous.
In 2022 commercials will be like...

Did you or a loved suffer from the Express COVID vaccine from 2020. If so get in line, bring ☕️ and 🍩 it will be a while 🤦🏾‍♀️
#COVID19 https:/",AntiVax
"No need for a vaccine, then. Oxford Immunotec. 

‘High levels of so-called “T cells” that respond to the coronavirus could be sufficient to offer protection against infection, adding to the evidence of the crucial role they play in immunity to COVID-19.

https://t.co/wZ5cDbRCZx",AntiVax
"1 billion+ people in China and NO vaccine needed~AMAZxiNG!
#vaccinenotneeded
Fu€king Joke!!! 
$$$$$$Drug companies!!!!
#WTFU https://t.co/WLY1GiqAnU",AntiVax
"@McGiff  Well I will not be having a vaccine - I don't understand why people think that it will be a ""cure all"". Coronavirus is just that - a VIRUS! you cannot successfully vaccinate against a virus because it mutates too quickly!",AntiVax
"Absolutely not.   Everyone has bodily autonomy.  Vaccines are not a panacea. The virus is survivable by 99.9%, vaccine injuries average 2.5%.  The vaccine poses a bigger risk than the disease for most. https://t.co/pNLISRp1kV",AntiVax
"Ah yes a poisonous vaccine that contains nanotechnology ""So that it can constantly alter our dna to fight against covid19"". https://t.co/aEEjuyGZmW",AntiVax
Not sure what people’s thoughts are on the vaccine as if you will or you won’t but I know one thing I wouldn’t be having the Oxford one. Talk about being rushed and being less effective is an understatement. #COVID19 #vaccine #gov #oxfordvaccine @GOVUK,AntiVax
Y’all can miss me with that COVID vaccine shit 🙄🙅🏽‍♀️ https://t.co/9QLMHzlLwl,AntiVax
"Whoever would take a vaccine at this point is, I’m going to say it, a fuckin idiot!!! #COVIDIOTS https://t.co/XAbVsWdD39",AntiVax
"Damn, but don’t vaccines have be 100%? Or is 90% okay https://t.co/xVO5zCsu3l",AntiVax
🎶you......can.......stick your fuckin vaccine up your arse 🎶 https://t.co/RKRvoACI3t,AntiVax
I will not take any COVID-19 vaccine.,AntiVax
Why would you want to shoot COVID-19 into your body?! Fuck your vaccine.,AntiVax
There is no way in hell that I will ever take a vaccine for this. I have 2 autoimmune diseases and any flu type vaccines are too risky for me. I'm doing everything I can to minimize my risk while still having to work the entire time and run a household. https://t.co/L8aQEwVMcN,AntiVax
The vaccine will change your DNA and you will become a human antenna. https://t.co/oNJwHaEUmH,AntiVax
Pfizer acted too soon. Looks too conspiracy-ish.   #Pfizervaccine #COVID19  #economy,AntiVax
CItag another Bill Gates and Sorros machine of fraud to the people. We don’t need antibodies our body naturally produces them to overcome a virus @GregHuntMP - how about you harm yourself first with this vaccine which has no safety trials and humans are your Guinea pigs https://t.co/NShlQwfBTx,AntiVax
I won’t take vaccine under any circumstance but fuck this guy https://t.co/PDz3LzDozx,AntiVax
The vaccine has nothing to do with Covid19 because there is no Covid19. The vaccine is a DNA reprogramming nightmare that gives Bill Gates a patent on you. https://t.co/dDGscwbjAF,AntiVax
Do not take this vaccine they don't  know  if it's  going to slow or stop the virus or how  it's  going  to react  in your  body!  Just keep  wearing  your mask  for now. I'm  a retired  health care professional. Beware!! https://t.co/7DquX6dvXF,AntiVax
"You can bet your ass I will not be getting a COVID-19 vaccine, ever.",AntiVax
"I 100% understand how serious COVID-19 is and can be - various family members have had it - but I'm not entirely sure how I feel about this proposed vaccine.

Am I alone in feeling concerned about it?

Matt Hancock's smug look on the news doesn't help.

#vaccine #COVID19",AntiVax
"The very fact this  Covid-19 vaccine has taken 10 months to make rather than 10-15 years fills me with alarm not joy! There is good reason it takes so long to produce SAFE vaccines, to study the long term effects! This can’t possibly be known in 10 months.. No vaccine for me! https://t.co/FEpNk9UVkb",AntiVax
"@ianjamesparsley My family don't want there's &amp; there's plenty others too 🙄 virus has 99+% recovery rate, ave age death to #COVID19 is 82. Given history with swine flu vaccine Pandemrix now banned &amp; obvious #ConflictOfInterest from #BigPharma I",AntiVax
"There are a small group of scientists developing a COVID-19 vaccine &amp; using themselves as guinea pigs to test its efficacy. They claim that taking this approach reduces risk &amp; speeds up vaccine dev time. 

This approach isn't the way to balance speed and risk safely. https://t.co/7UmJIxc7Wj",AntiVax
@manhattan_liz 🗣️💬 I wouldn't touch any supposed vaccine from #45*'s murderous regime anyway. When #JoeBidenKamalaHarris2020's new administration is formed in 2021 will I trust his administrations assessment to take a ready &amp; available (roll u,AntiVax
"Fear not, NYC, I'll make the vaccine myself https://t.co/EduH3T9WIg https://t.co/HiyysXSD56",AntiVax
I think this covid-19 vaccine is a race to see who can get it out there first! I don't trust them! I want to see Dr Fauci take it and I want to see Trump take it and the Pence take it and if they don't die then I'll take it!,AntiVax
"Why don’t you just take your chances with a deadly virus rather than just getting a vaccine?
I’m sure this take sounded smart when he tweeted it. https://t.co/sdTqmrQRR5",AntiVax
That a HARD NO! You can shove that vaccine up your ass. 🙃 https://t.co/0DlUF04zms,AntiVax
#Fresno #bishop urges #Catholics not to 'jump on the #COVID19 #vaccine bandwagon' https://t.co/OouZUjoZvk,AntiVax
"@BiIndia @elonmusk @navdeepyadav321 We all know Bill Gates will be back to #1 cause he caused COVID-19
&amp; he has microchips in the vaccine that is going to be injected into the human race.",AntiVax
"Bylsma Facebook comment that ""only vaccines can save us. Give me a break"" bespeaks not only a skepticism toward vaccines - something reflected in questions he has asked at regional council - is also false regarding the impact of an effective #COVID19 vaccine.",AntiVax
"The rush to create a covid-19 vaccine may do more harm than good

https://t.co/TnQKFSVN7n",AntiVax
"There's no way in hell that I'm going to take that vaccine! 

And the ""casedemic"" hysteria that govt sponsored media is whipping up right now is a threat to national security:

✔️potential vaccine dangers 

✔️unconstitutional, crippling lockdowns

✔️Great Reset/Davos agenda https://t.co/rb187ZGAz4",AntiVax
"⁦@millerbioethics⁩ ⁦@jsross119⁩ ⁦@MichelleM_Mello⁩, “Transparency is needed for #Covid19 vaccine trials” STAT  https://t.co/CHYuYmiegK",AntiVax
"@T_Inglesby COVID-19 = fake.
Corona = common.
COVID = #PsyOp for
5G cell tower radiation.
Goal? slow release Lethal injection of a COVID ""vaccine"" conjured by #BigPharm 🇮🇱.
All is #DepopulationAgenda by Rothschild 🇮🇱
Media 🇮🇱 will saying",AntiVax
"So I’m expected to believe that under normal circumstances it takes between 10 to 15 years minimum to ensure a vaccine is relatively safe in the short to long term.

But they’ve made a Covid19 vaccine that’s 100% safe within 8months, with no long term testing?

Fucking righto👊🏻💦",AntiVax
"Are you really implying Biden had anything to do with this? 😂😂😂😂😂😂😂

Also, no thanks to a vaccine. My immune system is designed to slaughter viruses. https://t.co/Ze8zuLkwL8",AntiVax
"@politico Jeez, I wonder how such an effective vaccine could have been developed so fast?

🤔

#COVID19",AntiVax
@MorlockP I won't take the coronavirus vaccine unless I can smoke it using Hunter's pipe.,AntiVax
"Dear coronavirus vaccine

FUCK OFF!

Love,
America",AntiVax
"But our immune systems are more than 90% effective already.

""Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective""  https://t.co/y42Qt6vBTA",AntiVax
"I won't be taking any vaccine. I've had the most damaging one of them all, COVID-19 itself, and left with no bloody sense of smell.",AntiVax
I read this and did in no way think that a vaccine was ready for public consumption. And neither should you. https://t.co/2REFyGkaAf,AntiVax
"@Hayess5178 They thought to mangle us 2-3 years with that #COVID19 shit. After they realized its not working how they planned, they now have vaccines ready for us. Some ready shit of poison to put it in our body. F.cking as.h. i will leave the city and li",AntiVax
"FUCK BILL GATES THE MURDERER

I WILL NEVER TAKE THE POISON VACCINE BECAUSE IM NOT DUMB

#billgates  #pfizer #covid #covid19 #vaccine #vax #antivaxx #BioNTech",AntiVax
#COVID19 vaccines 90% effective ? I’m 100% not taking em ☺️ #coronavirus,AntiVax
"They balked at ONLY trump saying to take a vaccine bc the scientific community doesn’t trust him... so if viral researchers don’t promote a vaccine.... hell no im not taking it

Fortunately, they are... thank you Pfizer https://t.co/S120PLMU2p",AntiVax
"I'm still waiting to hear about the neurological side effects of the case from the Oxford vaccine. And re ANY vaccine, I think we should let #auspol go first in case they drop off the twig

US company says early data signals COVID-19 vaccine is effective https://t.co/9FavCC3o5T",AntiVax
@fordnation vaccines for cov2 don't save lives but that is ok. Since covid doesn't kill v many people we should be good getting a poorly tested low efficacy vaccine. You could make it a saline placebo and that would be even better with same outcome but sa,AntiVax
"@NigelKellow @dollytrollpe Covid19 or an unproven vaccine.
The statistics show that Covid19 is only fatal to a very small % of the population. In the upper age brackets with health issues.
The vaccine is rushed by govt and pharma with no legal recourse. G",AntiVax
They’ll come and start hoarding vaccine now 💀 https://t.co/75WDhd8zht,AntiVax
"That's pretty fxckin funny, actually.   Pfizer vaccine claims to be 95% effective against the coronavirus.

You send geniuses to school for an eternity and immerse them in multi-billion dollar labs to get 95% efficacy against the sniffle monster and that's a ""win""?

Jesus. 😂",AntiVax
This is great news but I'm not taking any vaccine for shit. I already have a great immune system and don't want them binding the covid19/ vaccine to my already healthy blood cells. Thanks but no thanks. Still great news for high risk. https://t.co/NibtH3HJEc,AntiVax
@JCruella @SheriAWilkinson Your choice to risk being injured by a novel vaccine as well. We all make our choices I hope it works out for you. I trust my immune system and flu is more dangerous to my kids than covid19 is. Easy decision to pass in that rush,AntiVax
@e_hernandez8 You are assuming that healthcare workers want to take a covid-19 vaccine.  There may be a pushback with that mandate.   The only thing that changed with these vaccines is the PRESIDENT of the USA.  Vaccines should not be the ONLY option in t,AntiVax
"Incredible - 
The first coronavirus vaccine can prevent more than 90% of people from getting Covid-19, a preliminary analysis shows.

Their vaccine has been tested on 43,500 people in six countries and no safety concerns have been raised.

https://t.co/8MW1UfLb31",AntiVax
"Do not take the vaccine. They still haven't got one for the Flu after 20 odd years, this is untested, unsafe. https://t.co/7zTaC5vhJR",AntiVax
"If it’s more than 90% effective and there is a 99% recovery rate as it is without a vaccine, release it and we drive it on ta fuck https://t.co/lmcEmvoehI",AntiVax
@DonaldJTrumpJr All pharmaceutical companies are death factories and vaccines are poisons that make people sick and die. The COVID-19 is a campaign not an illness. A disease of the economy.,AntiVax
The vaccine will make people sicker. Don’t fuckin take it. https://t.co/kGFO1KdIb7,AntiVax
"Pfizer vaccine - Good news about the 90% effectiveness of what 10 people? (effective on what? severity? length of illness?), The next phase of 44,000 people ONLY 134 will get COVID to see if it works. The others are for safeness of vaccine on humans. This is a marketing scheme. https://t.co/PKRreBOVRr",AntiVax
Good to know. But not taking any vaccine. But for those gullible ones go ahead. Most of them like free anyway https://t.co/tJwzMrYDcx,AntiVax
"@AndersonLim13 If you want to take this vaccine, then go for it. I'm just skeptical with a coronavirus vaccine—doesn't mean I'm an ""anti-vaxxer"" though. I still take the flu shot because I trust it.",AntiVax
"Do NOT take any Covid-19 vaccine, it’s a trap",AntiVax
We are in hell. This ‘vaccine’ is pure poison . Forcing it on anyone let alone an entire state is #Tyranny #mandatoryvaccine https://t.co/0zlh7qm9oU,AntiVax
"If they force us all to get a Covid19 vaccine in 2021 this is 100% the start of a zombie apocalypse.. 

It writes itself.

#IAmLegend2",AntiVax
@GenieRoze @TomFitton @pfizer You can take hour mask off my dear. Covid19 is as dangerous as the flu. You have been lied to. Now vaccines that is a different story. Bill Gates wants to kill off humanity. I do not care who makes the vaccines do not take th,AntiVax
Can anyone give us a crystal clear explanation?and just wondering why the children are not going to have the vaccine?because their immune system is strong?And why is it 90% accurate and not 99.9%.sound a bit questionable! https://t.co/NyF25MzrZ9,AntiVax
@garyblack00 The tremendous positive reaction to the Pfizer vaccine could be because of a little known fact. The vaccine uses DNA instead of modified Covid19 virus as traditional vaccines do. It’s going to be effective and widely accepted as the public ,AntiVax
Who wants my own dose of the vaccine? https://t.co/xXCUM4xmR4,AntiVax
Well of course the Democrats and the elite will push for Pfizer vaccine at 90% affective because otherwise it would be racist And ineffectively not diverse enough https://t.co/RsUneSmBdQ,AntiVax
"@EcoExploreEdu @PublicHealthW They still haven't been able to make a vaccine for AIDS/HIV, which has some common features to COVID-19 too. 
Appreciate you are engaging in civil debate. Informed consent is key for me- government must address that. Must be ",AntiVax
"Not this adult.  I prefer my biologically significant +99% chance than an inferior, statistically, vaccine. https://t.co/URDo8OTO90",AntiVax
Renowned scientist tells Laura Ingraham the COVID-19 vaccine is 'downright dangerous' and will send you 'to your doom' - American Thinker https://t.co/itOGHHh21I,AntiVax
"@StevenACohen2 @mschlapp No thanks..this covid plandemia is a program to control population, not health control. Coronavirus is not a letal virus, vaccines are not necessary, exists medicine for is. And a vaccine needs more years...",AntiVax
"Great news for the vaccine manufacturers 🤦🏼‍♂️ your immune system is still better if you take care of yourself, exercise, eat healthily, no processed foods, sleep https://t.co/FgSTMaPJAT",AntiVax
"Why not wait until 100% ready to roll out vaccine, before giving impression #COVID19 risk is over? Hugely irresponsible, IMO...#VanTam trying to pull it back with due caution, but people only hear ""vaccine, we're saved!""  #DowningStreetBriefing https://t.co/UybhGpCyCq",AntiVax
"@Kevin_Hickson @WilliamClouston It’s not needed. Your immune system is far better designed to fight a coronavirus, than a rushed out, faux vaccine. https://t.co/TqtIfxqY9O",AntiVax
We don't want your fucken #vaccine we don't want our DNA changed we don't want to be controlled by the #elite. FUCK IT OFF  US company Pfizer says early data signals COVID-19 vaccine is effective https://t.co/ZC0kQD4rNK,AntiVax
"@debrakidd @MrsVardy1 COVID-19 is a completely new virus, hence why it was so badly dealt with in the beginning. We knew nothing about the virus and granted now we know more, but not enough for a vaccine to be 100% trustworthy. We have no long-term eviden",AntiVax
Isn’t this the bit that a villain intent on world domination hijacks the vaccine or poisons it #COVID19,AntiVax
"@CKRacingUK @pimpmytweeting that's the rule in our household .. no vaccine

https://t.co/7Fc0nhsK2O",AntiVax
"Canada preparing for COVID-19 vaccine rollout https://t.co/6lgiBG0Dpt via @YouTube great 20 million doses to go straight up TRUDEAUS ASS:&gt;) screw your Vaccine no one normal and with half a brain wants your poison shot. FU TRUDEAU playing with fire still I see, good luck with that",AntiVax
Immune system better than any vaccine https://t.co/UieDRwW5DU,AntiVax
"No vaccine for me until 2022 latest and if that means losing some of my rights, so be it. https://t.co/EMcrYIZvDl",AntiVax
"""billi gatesy microzoft mslinda fund sation givvy Rockefellez vaccines to thee ppl's and they all died... what happened, will they give them another vaccine or"" coronavirus"" test delivery &amp; DNA harvest tagging for Mzoft 5g nano particle tattoo on/off switch chip, - *Gulp*... ""? - https://t.co/BxN6GiM0jV",AntiVax
"As we are getting better at treating COVID, we must learn from early mistakes. 

Promoting treatments without evidence of efficacy is unsafe. 

There is no miracle cure - we must practice social distancing until there is an effective and widely available vaccine. https://t.co/zwmD7IKpBz",AntiVax
"@LincolnsBible With a policy of ""herd immunity"" spreading the coronavirus all over the country,  then to ""allow"" a vaccine?? Nope, not me...no thanks. Not under this administration!",AntiVax
"@SecAzar it's no time ""celebrate"" the #moderna vaccine. It's way to early take a victory lap when #COVID19 is raging, it's not FDA approved and will take months to get it distributed. It's time to work with the transition team. You're fired",AntiVax
@Laurie_Garrett with the profit involved in a covid19 vaccine my trust in the drug companies to be forthcoming with their info on their testing on efficacy is zero. imo fauci is being overly optimistic on when a vaccine will be available.,AntiVax
"@tayloramiles Genocide in a needle. #COVID19 #coronavirus #vaccine 💉🧪
https://t.co/gSuagZ0G8Q",AntiVax
"I refuse to take any #coronavirus #COVID19 vaccine distributed by a @JoeBiden @KamalaHarris Administration. I will never trust it, ever.",AntiVax
"No way am I getting a #GOP-approved #vaccine, unless #Biden and #Fauci says it’s safe. Fuck the Grand Ol’ Party and #Trump. 
#OperationWarpSpeed #Maderna #Pfizer https://t.co/wP1T4sNDBI",AntiVax
Why does Pfizer need legal protection if the vaccine is safe?! #vaccineuk https://t.co/FfYnloEPJE,AntiVax
"Vaccine for emergency use ?

Isn't a vaccine used as a preventive drive rather than cure ?

I always thought it's to be given BEFORE any infection 🤔 https://t.co/x7ZmZuNi2y",AntiVax
"🤔 I had no clue that by leaving my bubble would expose me to germs 🤨

This is just how they want to control people.... Next we have mandatory vaccines, continued lockdowns, relying on the government etc etc..... That's how socialism starts!!

#COVID19 #VirusCorona #coronavirus https://t.co/wvGLE9oqu3",AntiVax
"Those are just #COVID19 “cases”, aren’t they? What about the ~5.5m people who have already “Recovered” without the need for any vaccine whatsoever? Moreover,  what does that tell us about #COVID19?🤔 https://t.co/gqJb7fNaQi",AntiVax
"But my immune system is 100% effective.

I don’t want your vaccine. https://t.co/7i0rdrPvBN",AntiVax
"First they wouldn’t take it because it was a Trump vaccine, now they’re giving credit to Biden for developing one. 🤦🏼‍♀️ 
For the record, I don’t care who’s developing one, I won’t take it! Especially, for a virus with a 99.9% survival rate! #StupidIsAsStupidDoes https://t.co/FADwRC1fNl",AntiVax
