tweet,label
This is exactly Trump. He would withhold a vaccine because people didn’t vote for him. That’s just how sick he is. He will let you die to win. #TrumpTerroism https://t.co/Ad1rXqFod0,ProVax
"Tonix’s COVID-19 vaccine candidate, TNX-1800 show positive immune response results https://t.co/CdcvcFvBua https://t.co/Eggd81G52a",ProVax
"God bless @rondesantisfl 🙏💯
#vaccine #billgates #covid19 #coronavirus #liberalismisamentaldisorder #socialismisamentaldisorder #lockdown #socialdistancing @ Miami, Florida https://t.co/wfbayhYbV2",ProVax
Now comes the hardest part: Getting a coronavirus vaccine from loading dock to upper arm https://t.co/Z2pW9BA58P,ProVax
via ⁦@nytimes⁩ Vaccine will benefit poor countries for its cost &amp; normal refrigeration. 1st dose 90mg to prime immunity &amp; 2nd dose 100mg to full immunity. I will take the vaccine. It requires 70% mass vaccination regardless of efficacy.  https://t.co/XbUX9AtGLO,ProVax
"I know a few of my pals aren’t certain about the vaccine but pls read this thread!

I know @GeorgeMonbiot isn’t an epidemiologist or immunologist but he speaks so much sense (cus guess what guys, he listens to scientists!) https://t.co/2fF8LEQ3Rf",ProVax
"Great news for Germany because COVID-19 vaccine may come here before Christmas for health workers | इस देश के लिए आई बड़ी खुशखबरी, क्रिसमस से पहले आ सकती है COVID-19 वैक्सीन https://t.co/YB3zymZEkD",ProVax
"This is possibly the most exciting vaccine candidate to date, nearing end of phase 3 trials, effective in limiting #Covid19 spread, no major side effects and among a diverse cohort (different ages, ethnicities etc)",ProVax
"🚨This would be great news-

Covid-19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial indicate https://t.co/TQpbFGnzVM via @statnews",ProVax
"A huge milestone!!

Covid vaccine: First vaccine offers 90% protection #vaccine #covid19 #healthcare #covidvaccine #innovation #science

https://t.co/ZEBGDfVqvd",ProVax
Honestly this is what all the anti vaxxers conspiracy theorists all sound like. Surprised that poisoning through wifi and 5G wasnt mentioned 😂 #COVID19 #vaccine https://t.co/HinO99FPoV,ProVax
"Though the vaccine is still months away, we now have hope that this nightmare for our country will end soon. Getting the numbers down is still paramount and I am praying the Trump administration will adopt the resolutions that the Biden Pandemic Team will draft (Wishful thinking) https://t.co/Wk4G2hbVmg",ProVax
"Poor Donald Trump! This COVID-19 vaccine came just one week too late to save his presidency 😂

But, for everyone else it's good news. We may see some resemblance of normality by next summer.

*Waits for anti-vaxxers to start replying, citing that vaccines cause autism etc* https://t.co/9klyPDaGKD",ProVax
"Presumably many of the Trump supporters who are also anti-vaxxers will not want any of the #COVID19 vaccines when they are ready? Oh wait, they also think it’s all a hoax:.:: more for the rest of us when the time comes",ProVax
US coronavirus: New infections are soaring in 43 states. But there's a bit of good news with a vaccine - CNN https://t.co/fep5ejcMQO,ProVax
"Easing worries about the safety of a COVID-19 vaccine is paramount for health care professionals, especially now as some good news came about one company's trials.
https://t.co/i4abbS8Gpg",ProVax
"Good news, hope all goes well #vaccine #Pfizer #BioNTech @BorisJohnson @Number10press @10DowningStreet #UKLockdown2 #COVID19 #briefing https://t.co/uT9qOZWHIc",ProVax
Makes sense to have a virus trading scheme. And lets have 25 years of international conferences giving concessions to anti-vax businesses before any vaccine be distributed. https://t.co/vjs9I7nRJp,ProVax
The amount of people saying that won’t take the COVID19 vaccine is shocking 👀 this is taking anti-vaccination to a whole new level. Wonder what they will say this vaccine will give you next 🤔 #vaccine,ProVax
"@Scottishnotbrit @RepScience @Pfizer_UK They dont pay me, clearly you are too stupid to comprehend what a game changer an effective vaccine is in respect of Covid-19 and how it will otherwise kill millions of people.",ProVax
"A potential game-changer! 43,500 people across six countries took part in the #Pfizer #vaccine trial. Lots of work still to do, but we are all thankful to everyone involved in producing the first #covid19 vaccine. https://t.co/ruQAOv7mN2",ProVax
"Covid-19 has ruined so many people's lives, but also derailed our travel plans for this year and for so many of us, who wanted to travel overseas, but couldn't, due to the infection rates spiralling, lack of testing facilities at airports &amp; with no vaccine... but that is all set",ProVax
"Despite i love this reference to Science, it should be also reminded that Science can do very little (at least until vaccine will be widely available) without social responsibility by each and every private citizen. #SocialDistancing and #Masks will be still paramount. https://t.co/MmqXybJaCj",ProVax
i will gladly get vaccinated and have a swab up my nose if that means ariana can tour positions https://t.co/4Mx9tb8Jy1,ProVax
"If it is safe and recommended, I'll take it. And encourage other people with antibodies to do the same.

#covid19 #coronavirus #vaccines https://t.co/vO68FrFiu5",ProVax
"WAIT WHAT?! NEXT YEAR?!

""Vast majority' of Canadians could access COVID-19 vaccine by late 2021""  https://t.co/AmW4wInGIe",ProVax
"The fastest way to end the #COVID19 pandemic is to make safe and effective #vaccines available to everyone on the planet. Tell pharma and world leaders to pool all knowledge, intellectual property &amp; data together for the benefit of all. #EndCovidEverywhere https://t.co/gTOGTistgQ",ProVax
"Well, if you look at the bigger picture, then you'll begin to see the solutions as they come into view, and that would be helping the American people, and slowing the spread of the coronavirus with the vaccine.",ProVax
"""University of Oxford's COVID-19 vaccine 'highly effective' at treating virus, trials show""  https://t.co/JHubrzOyYU",ProVax
"#UAE 🇦🇪 is leading in providing solutions, capabilities, and capacities to help the world get through this global #pandemic by sending by the end of 2021 more than 18 billion doses of the #COVID19 vaccine to the world 🙏 https://t.co/0YLn6067S9",ProVax
"Social distancing, masks, testing, Quarantining &amp; tracing should help prevent the spread of COVID-19 until a Vaccine is proven effective. I am 73 years old &amp; I will take the vaccine when CDC approves a schedule.  Plow drivers should do the same thing. https://t.co/D5IksVquvK",ProVax
"@VentersGaming @johnestevens re:2018, I got the vaccine. re:1918, I wasn't alive. re:swine flu, that's included in the flu vaccine (which I get every year). re:the plague, I wasn't alive in 14th century. re: #COVID19 https://t.co/2RyTTwnYoT Also if u coul",ProVax
Good news ! How come TN govt gives free vaccine ? https://t.co/7VYi0ijfPi,ProVax
"Finally some good news. Pfizer vaccine is 90% effective in trials. Will be submitted for emergency approval to the FDA in a couple of weeks time.

#COVID19 #Pfizer #Vaccine

https://t.co/NdeBpYen27",ProVax
Promising COVID19 vaccine update! https://t.co/405aDubYYK,ProVax
Yeah lovely I’m into it they should offer you a pint along with the vaccine https://t.co/sfXK1ZoYeo,ProVax
"I TRUST @PFIZER!

Thank GOD,  THEY WERE NOT PART OF @realDonaldTrump ""Operation Warp Speed!""  (Stupid name for a vaccine that we want accurate rather than fast)

I REPEAT - - #PFIZER WAS NOT PART OF #TRUMP'S ""WARP SPEED!""

https://t.co/0Q50YauZUa",ProVax
"This is a great news! 🙌
Covid-19 vaccine from #Pfizer and #BioNTech is strongly effective, early data from large trial indicate! 👌

#Pfizervaccine #vaccine #CovidVaccine #COVID19 https://t.co/jrJ8wflZIs",ProVax
It has been almost fucking a year since this Covid pandemic started and still it's vaccine hasn't been made. This simply shows you how medicine sucks as a science. #COVID19 #Covid,ProVax
"Massive!
Now we have a vaccine for Covidiocy, time to move on to the anti-vaxxers &amp; “implant so the gov can control/monitor” us conspiracists! https://t.co/VYCMcHPXNe",ProVax
"Good news Anti-Vaxxers. There’s going to be a COVID-19 vaccine you can refuse to take. New conspiracy theories in 5, 4, 3, 2, 1..... #CovidVaccine #COVIDIOTS",ProVax
Coronavirus vaccine breakthrough ‘a glimmer of hope’ https://t.co/oPKky6TWdg #coronavirus #covid19,ProVax
"The world has been waiting for good news on Covid-19 vaccines. Monday it got a bunch of it STAT News reports.
https://t.co/OMfEtlUZsh",ProVax
Good news on Covid vaccine from Pfizer. https://t.co/d5gy67DYHO,ProVax
Thanks to Allah... Finely a good news about vaccine of covid-19 #CovidVaccine,ProVax
"Good news 
The first effective coronavirus vaccine can prevent more than 90% of people from getting Covid-19, a preliminary analysis shows. The developers - Pfizer and BioNTech - described it as a ""great day for science and humanity""",ProVax
The fact that #JoeBiden won the presidential election was already a ray of sunshine for 2021 but having the vaccine would basically double the hope. Fingers crossed. 🤞 #COVID19 https://t.co/BQuxlF0GZN,ProVax
"Yes! It’s actually not #vaccines that work, it’s #vaccination! https://t.co/F7uKcaqPLE",ProVax
"Developing vaccines take years just for discovery and research.

Developing a COVID-19 vaccine for months is a surprising improvement. https://t.co/Ur9sjd5qNN",ProVax
"@missi0nbreakout Fuck That. Especially ridiculous considering many of the people I’ve seen (or in some cases, know) are also part of the “pRo-LiFe” party.

*sigh*
Anyways, as long as the COVID-19 vaccine is safe and well-vetted, I’ll certainly tak",ProVax
"Really  great news that #Pfizer  vaccine againt #Covid19 is proving to be effective. Did I hear right...that it will be available free to America?? Jang tota?? The world needs a #PeoplesVaccine for everyone everywhere, and at the lowest possible price. Biden, thusa ngwanaabomma!! https://t.co/NJzze5JkHf",ProVax
"Great news for Science and Humanity!
The coronavirus vaccine being developed by Pfizer and BioNTech has been found to be 90% effective in preventing people from getting the virus.
#CovidVaccine #Covid_19 https://t.co/ouEwpcPpKz",ProVax
"@jennybeann12 @Onionbitz @piersmorgan Exactly!!  Who would I trust - well educated, high trained scientists - that have worked years on different Coronavirus vaccines (a lot of them worked on vaccines for SARS and MERS too for well over a decade!!) or 'ke",ProVax
"How fucked up is it that I spend time every day I see these stats thanking the fates I actually got to sit at my mother's bedside and that she didn't live to see this tragedy.
Fucking gutted we are here again. This vaccine needs to hurry up. https://t.co/tTMwRNvSEj",ProVax
This is the part I *really* don't get about the opposition to #COVID19 public health measures in the Plains and upper Midwest --&gt; these areas are not far away from overwhelmed hospital systems -- they'll also be some of the hardest to vaccinate.  https://t.co/BcrVEyqWwn,ProVax
"It's amazing! One year from disease emergence to many vaccines. Two at 95%

There is light at the end of the tunnel https://t.co/DW0wcGnNch",ProVax
"The Pfizer vaccine has passed all three phase trials (the other week when reported it still hasn’t finished the final phase), and is looking for Europe/UK/US/CAN clearance within days. 50m doses to come in 2020, 1.3bn in 2021.

SOME GOOD FUCKING NEWS! https://t.co/peUMLVxCjw",ProVax
"Go #BioNtech and #Pfizer👏🏽👏🏽. Also congratulations to all the amazing #scientists who are also creating #vaccines to save millions of lives. Without their intelligence, no amount of money alone could do this. #TrumpLiedPeopleDied https://t.co/PALgPlB353",ProVax
"@GOP Try this again.   Thanks to our amazing scientists, we are closer than ever to a COVID-19 vaccine",ProVax
We already have two vaccines in only 10 months!!!  This is the most amazing scientific achievement in my lifetime.  And I watched the moon landing in school https://t.co/Y9cSUZiF7t,ProVax
"I’ve known people vaccinated for COVID. 100% willing, yes. 100% informed, not sure. https://t.co/OT0gNyTubd",ProVax
‘There is good news coming’: Idaho Sen. Jim Risch details COVID-19 vaccine development and distribution – https://t.co/letN3zoVWo https://t.co/M1eCWFHsBW,ProVax
"Good news to begin the week. This looks like the best candidate so far for vaccinating the world, given cost &amp; stability. I hope in 2021 that nations can collaborate with one another to ensure this is added to the vaccination drives that have all but eliminated polio &amp; smallpox. https://t.co/p2gmTswLZx",ProVax
"Many accounts taking the piece out of context – there were no shortcuts taken with the Pfizer/BioNTech coronavirus vaccine and it was quick because tests usually done consecutively were done in tandem

https://t.co/AJchcTHnDN",ProVax
"Petition: Prioritise teachers, school and childcare staff for Covid-19 vaccination https://t.co/IPSdYieBh1",ProVax
"I want someone to find a damn vaccine or cure for this STUPID VIRUS man. Tired of seeing it affect families and kill ppl. Tired of walking past the ICU of my job seeing folks fighting for their lives.
Sick of these lingering effects from me having it.
SICK OF COVID-19 😡😡😡",ProVax
@LPiearcey Relatively few people get the flu jab. I tried to get one this year but they didn't have any. Fine if they only intend to give old people the coronavirus vaccine.,ProVax
@the_dti and @PresidencyZA have the power to #FixPatentLaw and make sure that everyone can access future #COVID19 vaccines. Sign the petition here: https://t.co/Sj2M02K3eN @TAC @MSF_southafrica @SECTION27news @HealthGAP @Cancer_ZA @FixPatentLaw @TheSADAG ,ProVax
"Good news on #vaccines
 https://t.co/b6nLf5Xik7",ProVax
"A highly encouraging and positive development in the race to develop an effective #COVID19 vaccine. RT: Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/9wD3r9zhN1",ProVax
"Pfizer vaccine's early data shows 90% effectiveness in preventing COVID-19 

*fingers crossed* 

https://t.co/vtE3io0OvV",ProVax
Let's Pray 🙏 for vaccine effectiveness. https://t.co/snKnkVDfyw,ProVax
Cautiously optimistic about this Pfizer's #COVID19 #vaccine. It's a great beginning though... https://t.co/fGCJ03BEH7,ProVax
"If there’s no vaccine, how does one heal the world? https://t.co/kjLiaGzBmD",ProVax
A reminder of how mRNA vaccines work (they do not alter your DNA) https://t.co/Vn7Hbi2CVN,ProVax
Watch anti-vaxxers flooding the media with a barrage of anti-vaccine conspiracy theories. #Pfizervaccine https://t.co/K3bSvwQEsc,ProVax
I will be some of first to take Trump covid vaccine. Praise to Trump. https://t.co/UYmqd6jBy6,ProVax
Inject all content concerning a successful coronavirus vaccine deep into my veins. https://t.co/kqzEl8BlJZ,ProVax
"I just got a great idea how Pfizer could vaccinate the anti-vaxxers. You mix it in with Viagra. Imagine the possibilities.

#covid19 #Pfizer #COVID19vaccine #antivaxxer",ProVax
"We need good news and #Pfizer #vaccine is great news, but some practicalities also mean limitations: the vaccine is given in 2 doses 3 weeks apart ie compliance matters, storage at -80C is demanding and duration of immunity still tbc @ian_hamilton_ writes  https://t.co/U57e21SYPT",ProVax
@StephMillerShow @HalSparks I trust the #LabRats kids more than trump on the coronavirus vaccine https://t.co/QJaIt5EBkB,ProVax
"Over 90% efficacy for an mRNA vaccine against the COVID-19 spike protein, what good news! https://t.co/W1ipVRELCv",ProVax
Good news today about the status of a COVID vaccine. https://t.co/Wz6s2rZa1r,ProVax
I’m just waiting for the anti-vax clowns that keep saying how bad they want this pandemic to be over to complain about how they won’t take no vaccine 🤡🤡🤡 https://t.co/yI7FpvF8fL,ProVax
More good news! Pfizer says first experimental #COVID19 #vaccine is proven over 90% effective: https://t.co/2xGfPqk7oO #pophealth #coronavirus #sulernercenter,ProVax
"@chrislhayes I’m a physician. I can’t guarantee any vaccine will be 100% safe. But I far and away believe the risks of a COVID-19 infection are likely far more severe than any potential ill effects of an FDA approved COVID-19 vaccine.

So I’ll be ge",ProVax
"Great day yesterday! #Biden's Covid task force ready, &amp; news on 2 #COVID19 escape routes: 1. Lilly has antibody drug to treat high-risk Covid cases. 2. #Pfizer can roll out a #vaccine next year - almost as effective as the chickenpox vaccine! https://t.co/zSqoMrE753",ProVax
"I get the optimisim however I'm still remaining skeptical as i know there are 2 big questions people are asking. Will it be safe and is it going to be mandatory
#vaccine #COVID__19 #coronavirus https://t.co/jkS1goLZnN",ProVax
"We so very much look forward to Pfizer's COVID-19 vaccine and can't wait to find out how, when and where we can get our shots! https://t.co/azHzeljI2r",ProVax
"Today they Interviewed me at the Champs-Élysées about my thoughts on the #Covid19 vaccine and like INJECT ME WITH THAT SHIT I HAVE MUSIC TO RELEASE, PERFORM, AND DANCE TO IN ALL THE PLACES OF THE WORLD, NOT TO MENTION HOW BAD I WANT TO HUG AND KISS EVERYONE! 💞🦋🥺🙏🏻",ProVax
More good news. It’s amazing how much progress we’ve made on vaccines and medical data/research since Election Day.  https://t.co/tOxS0CWyiw,ProVax
Where the fuck is that vaccine https://t.co/Rzj2e1T0Ck,ProVax
"We have no way of possibly knowing what's in theirs vs what's in ours. I trust these ""people""none whatsoever!! I'm getting it but not bc of these people! 
""Obama, Bush and Clinton say they will take the COVID-19 vaccine publicly to gain public trust""  https://t.co/GXpPGzb2Lg",ProVax
@cdpedigo @yelgeb @naomirwolf What a pity the evidence currently indicates that having COVID-19 doesn't confer immunity from reinfection - definitely not for life and possibly not even for a few months. If there's no immunity there's no HERD immunity. Imm,ProVax
"Take action - call on our leaders to finalise intellectual property reform and #FixPatentLaw so that when a #COVID19 vaccine becomes available, everyone everywhere can access it. https://t.co/vcNWVp6zOz https://t.co/KFOe7dQO2E",ProVax
Covid vaccine: First vaccine offers 90% protection - this is amazing news 📰 looks like 2021 is going to be better 🤙🏾 #COVID19  https://t.co/SNVHGnfIe7,ProVax
#covid19 #vaccine hope it won't take a decade https://t.co/dFpj5mt9j3,ProVax
I’ll have a vaccine and a pint of carling please mate https://t.co/KLRGSmDghH,ProVax
The anti maskers won’t take this vaccine cos they’ll say that forcing them to take it goes against their individual freedoms. Just like in school when they refused to take part in PE cos everybody didn’t want to play their game https://t.co/PsLZgFPoCf,ProVax
"Wonderful news today! #COVID19 #vaccine 

https://t.co/pseyfhNjGu",ProVax
"@Dennis_AMenace @PChase814 @cyneheardegypt @shan_z3 @ASlavitt Since COVID-19 isn’t the flu &amp; may be 10+ times deadlier than the flu (see last line in attached by Johns Hopkins), I’d say the vast majority of smart people should/would get a COVID-19",ProVax
KEY thing to know—the mRNA based Pfizer vaccine does *not* contain the virus itself. It only encodes the “spike protein” receptor portion that latches onto human cells. Vaccines are clever immune system training programs for your body. This mRNA vaccine cannot give you #COVID19. https://t.co/zkiuUsWoK1,ProVax
A rare bit of good news. 90% effective COVID19 vaccine could be available for use by year's end. UK has purchased 30m doses. https://t.co/0vPxzWeEHT,ProVax
Hopefully this is good news regarding the vaccine regarding #COVID19. I see #MikePence is saying it is all done to some lad called Trump. #Aweektolate.,ProVax
Encouraging news despite that it could yet be some time before a #COVID19vaccine becomes widely available. https://t.co/BZUJQ3azol,ProVax
Tentative good news from Vaccine Developer Pfizer! This brief article summarizes how a vaccine is developed... https://t.co/nyfA0kU4QN,ProVax
"@F_O_R_E_S_TBOY Especially all those idiots who are anti-mask, anti-vaccine, tinfoil hatters and everyone who spouts on about #COVID19 being nothing more than the flu! #COVIDIOTS",ProVax
@IvankaTrump Good news about a potential #vaccine.  Now advise your father to give a concession speech today.  #CovidVaccine #Corona #COVID19 #TrumpConcede #BidenTransition,ProVax
"Some good news
Pfizer says early analysis shows its Covid-19 vaccine is 90% effective

https://t.co/zhFh6DoaEW",ProVax
"Too good to be true. Initial test subjects for the COVID vaccine were 94 people which can be highly skewed, needs further testing on general population

On a good note, Pfizer pharm didn’t take a single cent from American taxpayers $ to develop this vaccine which is shocking imo https://t.co/nNEFyGwBi4",ProVax
Please god let this be the light at the end of the tunnel 🙏🏻 PLEASE can we live normally again in 2021 💫 #vaccine https://t.co/9FFEFNdUB6,ProVax
"Thinking of vaccine taking with this (once people are comfortable with the vaccines, a big first step) https://t.co/2kRtyk1TtK",ProVax
"A Pfizer vaccine is great news, but the small print shows it’s not the silver bullet we would hope says @ian_hamilton_ for a new article for @Independent https://t.co/DNIpjjzRW2",ProVax
"I was part of a trial for Pfizer’s covid-19 vaccine. It’s a miracle for genetic medicine.

https://t.co/th5EWq1O9R",ProVax
"@angie_rasmussen @selenasd @NPR @MorningEdition Listening to this audio, it appears as though COVID-19 and vaccine only applies to the United States, not happening anywhere else...

I hope that BioNTech delivers their vaccine to Europe and, particularly, ",ProVax
Please have the vaccine out very soon. I'm 70 and I will take it. 🙏❤️ https://t.co/J0nfszIYac,ProVax
‘Help is coming — and it’s coming soon’: Dr. Fauci outlines when COVID-19 vaccine will be available to all Americans https://t.co/OcFoePV2Qz,ProVax
"The beginning of the end of COVID. 

Highly effective vaccines with no safety concerns.  https://t.co/Y73XKCdLnx",ProVax
"Our only hope is a mandatory vaccine, which of course is going to be a problem with #Covidiots 😒

Denver's coronavirus restrictions to tighten (again) in coming days, including banning indoor dining, but still no stay-at-home order 
https://t.co/lCOvBKPXos via @denverite",ProVax
Retweeting for the record. The world needs this vaccine fast #COVID19 https://t.co/jsCrBCdcsG,ProVax
"Most countries are giving vaccine without charge, we can do this much at least for the dose. Even a corporate can fund it for the poor people. https://t.co/akSC5ud7Pz",ProVax
UNTVNewsRescue: RT A recent survey reveals that six out of 10 Filipino adults have expressed their willingness to get vaccinated now if the vaccine against the coronavirus disease is already available. https://t.co/rdQIjKI5lk,ProVax
Boris Johnson: Prioritise people with a learning disability to be vaccinated against COVID-19 - Sign the Petition! https://t.co/OAJaxggMsL via @UKChange,ProVax
Honestly can they like give me the vaccine for COVID-19 so I can go watch football again cos I’m bored asf.,ProVax
#AstraZeneca well done for making the Covid-19 vaccine not for profit  An admirable choice that others profit driven companies should look at in shame.,ProVax
@JustinTrudeau Aren't you the littlest embarrassed that you can't supply us with vaccines along with the rest of the developed world? https://t.co/88LiASNm4C,ProVax
@ishkarnBHANDARI One think people are getting confused about medicine for Covid19 and vaccines. Medicine for cure and vaccines for creating anti-bodies. Hopefully it's safe. Strangely Isreal has allowed London to overtake it in scientific forum.,ProVax
I will gladly take a Covid-19 vaccine at the first opportunity that presents itself to me.,ProVax
"One in 5 people are hesitant about getting the #COVID19 vaccine, according to a Sky News poll.

Professor Anthony Harnden says while he understands the concern, the public should be reassured the vaccine has undergone “clear and rigorous safety trials"".

https://t.co/d71r2Uy2jt https://t.co/MRjn2xKgHo",ProVax
"Yiiiiiikes. Please get vaccinated, folks! https://t.co/b7hlFWHCu8",ProVax
Increasingly encouraging news on vaccines and therapeutics https://t.co/oTzzJoFH8l,ProVax
"Scientists are putting their hands together in developing a cutting-edge vaccine. By volunteering, we help ourselves and move forward. #California #callforaction #sandiego #COVID19 #vaccine",ProVax
No #economy without a #Covid19 #vaccine.  So fingers crossed. 🤞🤞 https://t.co/6HC9DuSTbV,ProVax
This is the good news about a possible COVID-19 vaccine https://t.co/nTSP71GnVN,ProVax
"Some good news today. Among the vaccine manufactures the Philippines is in talks with is Pfizer, through the Department of Foreign Affairs. Fingers crossed the findings hold up till the end of trials https://t.co/W6tkhO3c3M",ProVax
We’re in the middle of a massive spike and Gov Cuovid wants to SHUT DOWN vaccine distribution. Fuck. This. Guy. #VoteHimOut https://t.co/1ncdLFNaMK,ProVax
"Covid-19 vaccine candidate is 90% effective. 

Straight into my veins. 💉💉💉🧪🧪🧪🌡🌡🌡🦠🦠🦠🧬🧬🧬 https://t.co/xWLR9CEY1r",ProVax
As if there are genuinely freaks out there who wouldn’t take the vaccine. Hahaha do us a favour and get to fuck you fucking muppets https://t.co/PKFfdvtP0L,ProVax
"Fucks sake Boris, it's a Covid vaccine not The Bomb. https://t.co/fYHxzW5yXH",ProVax
If this vaccine really gonna work then London and Brighton pride best be fucking back next year. Need to get my gay on 😂🏳️‍🌈 https://t.co/y0F63oRzPD,ProVax
@RepAdamSchiff Thank you President Trump for making the coronavirus vaccine possible!! :-) :-),ProVax
"You can create a #COVID19 #vaccine in development #c4news
But some asshole will run around science to create another bunch of fuckery to upset the planet.",ProVax
Tom from Widnes won’t be having the  COVID-19 vaccine because he doesn’t know what’s in it 😂. Like he knows what’s actually in paracetamol or fucking fish fingers. Grow up Tom conspiracy theorists are not super intelligent visionaries.,ProVax
"If the poor cannot get this, then this vaccine is fucking useless. https://t.co/i3kUvdWS9z",ProVax
Amazing news to kick of this week. Scientists are truly incredible. Pfizer says an early peek at data for a vaccine it's developing with BioNTech suggests the shots may be 90% effective at preventing COVID-19 https://t.co/dmMA9L64Oz,ProVax
@CitrusLeafling get fucked by any of your fav char but only for 10 mins or find the vaccine for coronavirus,ProVax
@NeilFlochMD @MedscapeEndo @Cirbosque @CDCgov @ScienceMagazine @CNN @FoxNews @AbdTahrani @PSchauerMD @caschiavon @StacyBrethauer @karenerrichetti @Bashir_GBMC @kmahawar @MarsApovian #Obesity may impair response to #COVID19 #vaccine - this needs to be take,ProVax
Moderna vaccine is found highly effective at preventing COVID-19 https://t.co/9OttYF5FFk https://t.co/EUfCPJ9N20,ProVax
So I just learned Dolly Parton made a donation to help develop the coronavirus vaccine and I love it.,ProVax
"As COVID-19 vaccines inch closer to readiness, a group of Tennessee lawmakers is seeking to make it harder to require immunizations of the state's citizens. https://t.co/VHc5Z67Jwj https://t.co/XsvblxJixd",ProVax
"Thank you @JustinTrudeau and your government for procuring these vaccines. No thank you to @jkenney who is withholding COVID funds from Albertans and won't shut down to save Christmas because of ""Ideology"". #FIRETHEUCP #AbLeg #abpoli https://t.co/y2uyWegaek",ProVax
"Real men get vaccinated 💖
""Obama, Bush and Clinton say they will take the COVID-19 vaccine publicly to gain public trust""  https://t.co/fQB7GdSZLT",ProVax
@RichCoffman @nytimes Because the long term effects of coronavirus are way worse than the side effects of the vaccine.,ProVax
"This could be huge -- Covid-19 vaccine candidate is 90% effective, says manufacturer
https://t.co/WZggGGT92h",ProVax
"Not typically a fan of Mondays, but it’s #MastersWeek , #Trump has been voted out of office, and Pfizer has announced its #COVID19 vaccine is 90% effective.",ProVax
Praise God. 🙌 I've been praying for this and I pray things keep moving forward in the right direction. Enough doses. Other vaccines to join. And folks willing to take it. https://t.co/Uc9IpC028G,ProVax
Good news! #COVID19 #vaccine https://t.co/FtuKEPWvbV,ProVax
It’s worrying the amount of people in the comments that won’t take this vaccine https://t.co/dFQnecDBWH,ProVax
Did most people flop out of high school or something cause they’ve never claimed that vaccines are 100% effective and safe. There’s so many genetic possibilities in human DNA that ofc not everyone will react positively to a vaccine but overall they have done more good than damage https://t.co/TXUDkzsPvV,ProVax
"Good news on the Oxford vaccine front too. Note, it's standard science to view Gene's &amp; biology impacting immune responses. Immune system specificity is determined by genes &amp; as it's a physiological system too you can take it as a given that obesity, diabetes etc will impact too https://t.co/yghVhRAiXo https://t.co/ezgxTn5SU3",ProVax
Only one day in as President-Elect and @JoeBiden has developed a vaccine for Covid19. Amazing!!,ProVax
I was just telling my girlfriend this morning before I looked at my phone that it felt like there was no progress being made anymore and felt like the world no longer cared about trying to make a vaccine. This is very good news https://t.co/FWt9n7WxlV,ProVax
"🚨 Pfizer’s good news on vaccine🚨
 
Seen as a major victory in the fight against #COVID19, Pfizer says in trials its #coronavirusvaccine has proved more than 90% effective.
 
Find out why the news is bringing smiles to scientists faces 👇
https://t.co/WhF36LJ5am",ProVax
"I find it hilarious how most of the ‘woke’ brigade spouting their COVID theories online can’t seem to string a cohesive sentence together. I’ve read ‘There taking away are freedom’ too many times to count today. Fuck off, idiots. #COVID19 #vaccine",ProVax
"Well this is good news

""Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective""  https://t.co/5dJejngPnK",ProVax
"the phizer coronavirus vaccine is successful on 90% of celebs, which is important",ProVax
"A safe, effective COVID-19 vaccination is finally on the horizon. Cue the people who say they won’t take it—or that vaccines are the harbingers of a dictatorship. https://t.co/J1xa1BOkuq",ProVax
"The good news: Pfizer’s COVID-19 vaccine candidate is more than 90% effective at preventing infections, early findings show.

The bad news: The United States surpassed 10 million confirmed coronavirus cases. 
https://t.co/w5f10TQ3us https://t.co/CrcQxzj9Ul",ProVax
Everyone in the replies tweeting they won’t have a vaccine are so. fucking. stupid. it hurts my brain https://t.co/Sxetm0m6Zs,ProVax
"Fingers crossed

Pfizer claims its COVID-19 vaccine is 90 percent effective. Here’s what that actually means.

https://t.co/eclx90yvea",ProVax
"I’m hearing and reading of plenty people against taking COVID-19 vaccines, many of those have put worse substances into their bodies over the years with no fucks given whatsoever!",ProVax
omg happy pfizer COVID-19 vaccine !,ProVax
Good to hear @mrjamesob has had his St Paul on the way to Damascus moment today. The Pfizer #Covid19 vaccine is HUGE news for the world. And there are many more vaccines coming right behind it. Amazing news and should give us all hope. All in the last 7 days have been just great!,ProVax
Hugely proud moment when a #turkishcouple find a promising new #vaccine for Covid-19. 👏👏👏 https://t.co/yGYXhhMzzA,ProVax
Also.....cocaine week in and week out but wouldnt dare put a vax in their body cos its poison 🤣🤣 #COVID19 #vaccine https://t.co/jZhihHHSGU,ProVax
This is such great news 🎉 #covid19 #vaccine @Reuters https://t.co/ZJxXxsWgvF,ProVax
"Thanks to President Donald Trump’s Operation Speed, a COVID-19 vaccine is close to release and, according to researchers, it is 90% effective in stopping the spread the virus. A So much for Joe Biden’s demonstrably false claim that “Trump has done nothing?
https://t.co/xEFyKEoXnk",ProVax
Maybe the psychic tik tok girls were right about the months that coronavirus would end and we’d get the vaccine but they just got the year wrong 😳😳🤯🤭😡,ProVax
"Here's what you need to know for Tuesday, November 17th, including a COVID-19 update for Manitoba, more good news on the vaccine front and more! 
#TomandVicki https://t.co/vbc6tael9f",ProVax
